locus_tag,gene_name,old_locus_tag,start,end,strand,gene_product,COG,uniprot
STM0264,dnaQ,,303403,304134,+,DNA polymerase III%2C epsilon subunit,Nucleotide transport and metabolism,P0A1G9
STM0266,STM0266,,304666,305721,-,putative cytoplasmic protein,Function unknown,Q93IT5
STM0267,STM0267,,305732,306727,-,putative cytoplasmic protein,Function unknown,Q8ZRM0
STM0268,STM0268,,306724,308607,-,putative cytoplasmic protein,Function unknown,Q8ZRL9
STM0269,STM0269,,308623,309117,-,putative cytoplasmic protein,Function unknown,Q93IT2
STM0270,STM0270,,309114,309938,-,putative cytoplasmic protein,Function unknown,Q8ZRL8
STM0271,STM0271,,309925,310827,-,putative cytoplasmic protein,No COG annotation,Q93IT0
STM0272,STM0272,,311195,313834,+,putative ATPase with chaperone activity,"Post-translational modification, protein turnover,and chaperones",Q93IS9
STM0273,STM0273,,313934,314476,+,putative cytoplasmic protein,Function unknown,Q93IS8
STM0274,STM0274,,314500,316008,+,putative cytoplasmic protein,Function unknown,Q8ZRL7
STM0274A,STM0274A,,316071,316181,+,invasol SirA,No COG annotation,H9L425
STM0275,STM0275,,316308,316640,+,putative cytoplasmic protein,No COG annotation,Q8ZRL6
STM0276,STM0276,,316894,317379,+,putative cytoplasmic protein,Function unknown,Q7CR58
STM0277,STM0277,,317684,318169,+,putative cytoplasmic protein,Function unknown,Q93IS4
STM0278,STM0278,,318154,318537,+,putative periplasmic protein,Function unknown,Q8ZRL5
STM0279,STM0279,,318680,319165,+,putative cytoplasmic protein,Function unknown,Q93IS3
STM0280,STM0280,,319232,319768,+,putative outer membrane lipoprotein,Cell wall/membrane/envelope biogenesis,Q8ZRL4
STM0281,STM0281,,319772,321115,+,putative cytoplasmic protein,Function unknown,Q93IS1
STM0282,STM0282,,321112,322416,+,putative outer membrane protein%2C OmpA family,Cell motility,Q93IS0
STM0283,STM0283,,322421,323194,+,putative inner membrane protein,No COG annotation,Q93IR9
STM0284,STM0284,,323397,323828,+,putative shiga-like toxin A subunit,No COG annotation,Q8ZRL3
STM0285,STM0285,,323862,327731,+,putative inner membrane protein,Cell motility,Q8ZRL2
STM0286,STM0286,,327731,328519,+,putative cytoplasmic protein,Function unknown,Q93IR6
STM0287,STM0287,,328516,328932,+,putative periplasmic protein,Function unknown,Q93IR5
STM0288,STM0288,,328956,329477,+,putative cytoplasmic protein,Function unknown,Q93IR4
STM0289,STM0289,,329874,332063,+,putative cytoplasmic protein,Function unknown,Q8ZRL1
STM0290,STM0290,,332087,332533,+,putative cytoplasmic protein,Function unknown,Q7CR57
STM0291,STM0291,,332552,336646,+,putative RHS-family protein,Cell wall/membrane/envelope biogenesis,Q8ZRL0
STM0292,STM0292,,337096,337836,+,putative RHS-family protein,Cell wall/membrane/envelope biogenesis,Q8ZRK9
STM0293,STM0293,,337830,338276,+,putative cytoplasmic protein,No COG annotation,Q93IQ9
STM0294,STM0294,,338839,339276,+,putative cytoplasmic protein,Function unknown,Q93IQ8
STM0295,STM0295,,340045,340353,+,putative cytoplasmic protein,No COG annotation,Q8ZRK8
STM0296,STM0296,,340455,340703,-,putative cytoplasmic protein,Function unknown,Q8ZRK7
STM0297,STM0297,,340756,340953,+,putative transposase,"Replication, recombination and repair",Q8ZRK6
STM0298,STM0298,,341179,341460,+,putative integrase core domain protein,"Replication, recombination and repair",Q8ZRK5
STM0299,safA,,342210,342722,+,putative outer membrane protein,Cell wall/membrane/envelope biogenesis,Q8ZRK4
STM0300,safB,,342830,343543,+,putative fimbriae assembly chaparone,Cell wall/membrane/envelope biogenesis,Q8ZRK3
STM0301,safC,,343567,346077,+,putative fimbriae usher,Cell motility,Q8ZRK2
STM0302,safD,,346099,346569,+,putative fimbriae subunit,Function unknown,Q7CR56
STM0303,ybeJ,,346975,347796,+,putative xylanase/chitin deacetylase,Carbohydrate transport and metabolism,Q8ZRK1
STM0304,sinR,,348611,349558,+,transcriptional regulator,Transcription,P37459
STM0305,STM0305,,349675,349890,+,putative cytoplasmic protein,No COG annotation,Q8ZRK0
STM0306,STM0306,,349894,350613,-,homolog of sapA,Cell wall/membrane/envelope biogenesis,Q8ZRJ9
STM0307,STM0307,,350944,351351,-,homology to Shigella VirG protein,Cell motility,Q7CR55
STM0308,yafV,,351722,352489,-,putative amidohydrolase,Function unknown,Q8ZRJ8
STM0309,yafH,,352598,355042,-,putative acyl-CoA dehydrogenase,Lipid transport and metabolism,Q8ZRJ7
STM0310,ghmA,,355282,355860,+,phosphoheptose isomerase,Carbohydrate transport and metabolism,P63223
STM0311,yafJ,,356073,356840,+,putative glutamine amidotransferase,Function unknown,Q8ZRJ6
STM0312,yafK,,356811,357551,-,putative periplasmic protein,Function unknown,Q7CR54
STM0313,dinP,,357801,358856,+,DNA polymerase IV,"Replication, recombination and repair",P63989
STM0315,prfH,,360204,360818,+,putative peptide chain release factor,"Translation, ribosomal structure and biogenesis",Q7CR53
STM0316,pepD,,360974,362431,-,aminoacyl-histidine dipeptidase (peptidase D),Amino acid transport and metabolism,Q8ZRJ5
STM0317,gpt,,362680,363138,+,guanine-hypoxanthine phosphoribosyltransferase,Nucleotide transport and metabolism,P0A277
STM0318,yafA,,363227,364471,+,putative hydrolase of the alpha/beta superfamily,Function unknown,P37722
STM0319,crl,,364529,364930,+,transcriptional regulator of cryptic csgA gene for curli surface fibers,Transcription,Q7CR52
STM0320,phoE,,364981,366033,-,outer membrane pore protein e (e%2Cic%2Cnmpab),Cell wall/membrane/envelope biogenesis,P30705
STM0321,proB,,366316,367419,+,gamma-glutamate kinase,Nucleotide transport and metabolism,P65792
STM0322,proA,,367431,368681,+,gamma-glutamylphosphate reductase,Amino acid transport and metabolism,P40861
STM0324,STM0324,,369159,369380,+,putative inner membrane protein,No COG annotation,Q8ZRJ4
STM0325,STM0325,,369198,369998,-,putative IS3 transposase,"Replication, recombination and repair",Q8ZRJ3
STM0327,STM0327,,370740,371063,+,putative cytoplasmic protein,Function unknown,Q8ZRJ2
STM0328,STM0328,,371404,372642,+,putative permease,Amino acid transport and metabolism,Q8ZRJ1
STM0329,STM0329,,372774,374195,+,putative 3-isopropylmalate isomerase,Amino acid transport and metabolism,Q8ZRJ0
STM0330,STM0330,,374197,374823,+,putative 3-isopropylmalate isomerase (dehydratase)%2C subunit with LeuC,Amino acid transport and metabolism,Q8ZRI9
STM0331,STM0331,,374838,375716,+,putative fumarylacetoacetate (FAA) hydrolase,"Secondary metabolites biosynthesis, transport, and catabolism",Q8ZRI8
STM0332,STM0332,,375716,376630,+,putative hydrolase or acyltransferase,Function unknown,Q8ZRI7
STM0333,STM0333,,376664,377629,+,putative LysR family transcriptional regulator,Transcription,Q8ZRI6
STM0334,STM0334,,377574,377846,-,putative cytoplasmic protein,No COG annotation,Q8ZRI5
STM0335,STM0335,,378537,378935,+,putative outer membrane protein,No COG annotation,Q8ZRI4
STM0336,stbE,,378982,379740,-,putative fimbriae%3B chaparone,Cell wall/membrane/envelope biogenesis,Q8ZRI3
STM0337,stbD,,379706,381031,-,putative fimbriae%3B usher,Cell motility,Q8ZRI2
STM0338,stbC,,381036,383597,-,putative fimbriae%3B usher,Cell motility,Q8ZRI1
STM0339,stbB,,383581,384342,-,putative fimbriae%3B chaparone,Cell wall/membrane/envelope biogenesis,Q8ZRI0
STM0340,stbA,,384404,384940,-,putative fimbriae%3B major subunit,Cell motility,Q8ZRH9
STM0341,STM0341,,385574,386338,+,putative inner membrane protein,Transcription,Q8ZRH8
STM0342,STM0342,,386311,386610,+,putative periplasmic protein,No COG annotation,Q8ZRH7
STM0343,STM0343,,387110,388684,+,putative diguanylate cyclase/phosphodiesterase domain 1,Signal transduction mechanisms,Q8ZRH6
STM0344,STM0344,,388784,389527,+,putative response regulator,Transcription,Q8ZRH5
STM0345,STM0345,,389500,389988,+,putative inner membrane protein,No COG annotation,Q8ZRH4
STM0346,STM0346,,390389,390913,+,putative outer membrane protein%3B homolog of ail and ompX,Cell wall/membrane/envelope biogenesis,Q8ZRH3
STM0347,STM0347,,391057,391698,+,putative response regulator,Transcription,H9L417
STM0348,STM0348,,391709,391933,+,putative inner membrane protein,No COG annotation,Q8ZRH2
STM0349,STM0349,,391991,392350,+,putative outer membrane lipoprotein,Cell wall/membrane/envelope biogenesis,Q8ZRH1
STM0350,STM0350,,392420,393931,-,homology to outer membrane efflux protein,Cell wall/membrane/envelope biogenesis,Q8ZRH0
STM0351,STM0351,,393894,397061,-,putative cation efflux system protein,Defense mechanisms,Q8ZRG9
STM0352,STM0352,,397058,398284,-,putative cation efflux pump,Cell wall/membrane/envelope biogenesis,Q8ZRG8
STM0353,STM0353,,398561,400849,+,putative cation transport ATPase,Inorganic ion transport and metabolism,Q8ZRG7
STM0354,STM0354,,400861,401325,+,putative transcriptional regulator,Transcription,Q8ZRG6
STM0355,STM0355,,401403,401597,+,putative copper chaperone,Inorganic ion transport and metabolism,Q8ZRG5
STM0356,STM0356,,401890,403143,+,putative inner membrane protein,Inorganic ion transport and metabolism,Q8ZRG4
STM0357,mod,,403332,405290,+,DNA methylase%3B restriction system,"Replication, recombination and repair",P40814
STM0358,res,,405300,408272,+,DNA restriction (DNA helicase),Defense mechanisms,P40815
STM0359,STM0359,,408549,408650,+,putative cytoplasmic protein,No COG annotation,Q7CR50
STM0360,STM0360,,408767,410170,+,cytochrome BD2 subunit I,Energy production and conversion,Q8ZRG3
STM0361,STM0361,,410167,411177,+,cytochrome BD2 subunit II,Energy production and conversion,Q8ZRG2
STM0362,STM0362,,411194,411418,+,putative cytoplasmic protein,No COG annotation,Q8ZRG1
STM0363,STM0363,,411514,412518,+,putative transcription regulator%2C AraC family,Transcription,Q8ZRG0
STM0364,foxA,,412664,414772,+,ferrioxamine receptor,Cell wall/membrane/envelope biogenesis,P0CL48
STM0365,yahN,,414813,415445,-,putative transport protein,Amino acid transport and metabolism,Q8ZRF9
STM0366,yahO,,415677,415952,+,putative periplasmic protein,Function unknown,Q7CR49
STM0367,prpR,,416088,417713,-,regulator for prp operon (EBP family),Transcription,P74839
STM0368,prpB,,417978,418865,+,putative carboxyphosphonoenolpyruvate mutase,Coenzyme transport and metabolism,Q56062
STM0369,prpC,,418988,420157,+,putative citrate synthase,Energy production and conversion,Q56063
STM0370,prpD,,420197,421648,+,putative protein in propionate catabolism,Function unknown,P74840
STM0371,prpE,,421689,423575,+,putative acetyl-CoA synthetase%2C propionate catabolism operon,Lipid transport and metabolism,P55912
STM0372,hemB,,423679,424653,-,5-aminolevulinate dehydratase (porphobilinogen synthase),Coenzyme transport and metabolism,Q7CR48
STM0373,yaiU,,425166,428102,+,flagellar protein,Cell wall/membrane/envelope biogenesis,Q8ZRF8
STM0374,yaiV,,428188,428811,+,putative inner membrane protein,Signal transduction mechanisms,Q8ZRF7
STM0375,ampH,,428856,429986,-,penicillin- binding protein,Defense mechanisms,Q8ZRF6
STM0376,sbmA,,430360,431580,+,putative ABC superfamily transporter,Lipid transport and metabolism,Q8ZRF5
STM0377,yaiW,,431595,432689,+,putative outer membrane lipoprotein,Cell wall/membrane/envelope biogenesis,Q8ZRF4
STM0378,yaiY,,432727,433035,-,putative inner membrane protein,Function unknown,Q7CR47
STM0379,yaiZ,,433303,433518,+,putative inner membrane protein,Function unknown,Q8ZRF3
STM0380,ddlA,,433544,434638,-,D-alanine-D-alanine ligase A,Nucleotide transport and metabolism,P0A1F0
STM0381,STM0381,,434716,435429,+,putative inner membrane protein,Function unknown,Q8ZRF2
STM0382,STM0382,,435598,436809,+,putative permease,Amino acid transport and metabolism,Q8ZRF1
STM0383,yaiB,,437100,437366,+,putative cytoplasmic protein,Function unknown,Q7CR46
STM0384,psiF,,437718,438038,+,induced by phosphate starvation,Function unknown,Q7CR45
STM0385,yaiC,,438130,439242,+,putative diguanylate cyclase/phosphodiesterase domain 1,Signal transduction mechanisms,H9L4B6
STM0386,proC,,439257,440066,-,pyrroline-5-carboxylate reductase,Amino acid transport and metabolism,Q8ZRF0
STM0387,yaiI,,440206,440661,+,putative cytoplasmic protein,Function unknown,P67334
STM0388,aroL,,440846,441391,+,shikimate kinase II,Nucleotide transport and metabolism,P63603
STM0389,yaiA,,441418,441609,+,putative cytoplasmic protein,Function unknown,Q8ZRE9
STM0390,aroM,,441860,442537,+,protein of aro operon%2C regulated by aroR,Amino acid transport and metabolism,Q8ZRE8
STM0391,yaiE,,442608,442892,+,putative cytoplasmic protein,Function unknown,Q8ZRE7
STM0392,rdgC,,442930,443841,-,putative exonuclease involved in removal of stalled replication fork,"Replication, recombination and repair",P65973
STM0393,yajF,,443967,444875,+,putative sugar kinase/putative transcriptional regulator (NagC/XylR family),Carbohydrate transport and metabolism,Q8ZRE5
STM0394,araJ,,444897,446069,-,MFS family%2C arabinose polymer transporter,Amino acid transport and metabolism,Q8ZRE4
STM0395,sbcC,,446242,449382,-,ATP-dependent dsDNA exonuclease,"Replication, recombination and repair",Q8ZRE3
STM0396,sbcD,,449379,450581,-,ATP-dependent dsDNA exonuclease,"Replication, recombination and repair",Q8ZRE2
STM0397,phoB,,450796,451485,+,response regulator in two-component regulatory system with PhoR (or CreC),Transcription,Q7CR43
STM0398,phoR,,451555,452850,+,sensory kinase in two-component regulatory system with PhoB%2C regulates pho regulon,Signal transduction mechanisms,Q8ZRE1
STM0399,brnQ,,453259,454578,+,LIVCS family%2C branched chain amino acid transporter system II (LIV-II),"Intracellular trafficking, secretion, and vesicular transport",P0A1W8
STM0400,proY,,454653,456023,+,putative APC family%2C proline transporter,Amino acid transport and metabolism,P37460
STM0401,malZ,,456185,458002,+,maltodextrin glucosidase,Carbohydrate transport and metabolism,Q8ZRE0
STM0402,STM0402,,458074,458676,-,putative thiol - alkyl hydroperoxide reductase,"Post-translational modification, protein turnover,and chaperones",Q7CR42
STM0403,yajB,,458886,459467,-,putative cytoplasmic protein,Lipid transport and metabolism,Q7CR41
STM0404,queA,,459561,460625,+,S-adenosylmethionine-tRNA ribosyltransferase-isomerase,Nucleotide transport and metabolism,Q8ZRD9
STM0405,tgt,,460822,461949,+,tRNA-guanine transglycosylase,Nucleotide transport and metabolism,Q8ZRD8
STM0406,yajC,,461972,462304,+,preprotein translocase IISP family%2C membrane subunit,"Intracellular trafficking, secretion, and vesicular transport",Q7CR40
STM0407,secD,,462332,464179,+,preprotein translocase%2C IISP family%2C part of the channel,"Intracellular trafficking, secretion, and vesicular transport",Q8ZRD7
STM0408,secF,,464190,465161,+,preprotein translocase%2C IISP family%2C membrane subunit,"Intracellular trafficking, secretion, and vesicular transport",Q7CR39
STM0409,STM0409,,465309,465674,+,hypothetical protein,Function unknown,Q7CR38
STM0410,STM0410,,465700,466392,+,putative regulatory protein,Transcription,Q7CR37
STM0411,yajD,,466562,466909,+,putative cytoplasmic protein,"Replication, recombination and repair",P0A1S8
STM0412,STM0412,,467157,467483,-,putative inner membrane protein,No COG annotation,Q7CR36
STM0413,tsx,,467538,468401,-,nucleoside channel%3B receptor of phage T6 and colicin K,Cell wall/membrane/envelope biogenesis,P0A261
STM0414,yajI,,468701,469240,-,putative outer membrane lipoprotein,Cell wall/membrane/envelope biogenesis,Q8ZRD6
STM0415,ybaD,,469392,469841,+,putative transcriptional regulator,Transcription,P0A2M1
STM0416,ribD,,469845,470948,+,pyrimidine deaminase,Coenzyme transport and metabolism,Q8ZRD4
STM0417,ribH,,471037,471507,+,riboflavin synthase%2C beta chain,Coenzyme transport and metabolism,P66038
STM0418,nusB,,471528,471947,+,transcription termination%3B L factor,Transcription,Q8ZRD3
STM0419,thiL,,472026,473003,+,thiamin-monophosphate kinase,Coenzyme transport and metabolism,P55881
STM0420,pgpA,,472981,473496,+,phosphatidylglycerophosphatase A,Lipid transport and metabolism,Q7CR35
STM0421,yajO,,473600,474574,-,putative oxidoreductase / K + channel protein,Energy production and conversion,Q8ZRD2
STM0422,dxs,,474631,476493,-,1-deoxyxylulose-5-phosphate synthase%3B flavoprotein,Nucleotide transport and metabolism,Q8ZRD1
STM0423,ispA,,476517,477416,-,geranyltranstransferase (farnesyldiphosphate synthase),Coenzyme transport and metabolism,Q8ZRD0
STM0424,xseB,,477417,477659,-,exonuclease VII%2C small subunit,"Replication, recombination and repair",P67458
STM0425,thiI,,477869,479317,+,sulfur transfer protein (from cys to ThiS and from IscS to U8-tRNA),Nucleotide transport and metabolism,P55913
STM0426,phnV,,479361,480158,-,2-aminoethylphosphonate transporter%2C memrane component,"Intracellular trafficking, secretion, and vesicular transport",P96065
STM0427,phnU,,480161,481021,-,2-aminoethylphosphonate transporter%2C memrane component,"Intracellular trafficking, secretion, and vesicular transport",P96064
STM0428,phnT,,481024,482133,-,2-aminoethylphosphonate transporter ATPase component,Amino acid transport and metabolism,P96063
STM0429,phnS,,482139,483152,-,2-aminoethylphosphonate transporter%2C periplasmic-binding component,Inorganic ion transport and metabolism,P96062
STM0430,phnR,,483350,484069,-,2-aminoethylphosphonate transport%2C repressor,Transcription,Q7CR30
STM0431,phnW,,484209,485312,+,2-aminoethylphosphonate transport,Amino acid transport and metabolism,P96060
STM0432,phnX,,485319,486131,+,2-aminoethylphosphonate transport,Nucleotide transport and metabolism,Q7ZAP3
STM0433,thiJ,,486228,486818,-,4-methyl-5(beta-hydroxyethyl)-thiazole synthesis,Function unknown,P55880
STM0434,apbA,,486781,487692,-,ketopantoate reductase,Coenzyme transport and metabolism,P37402
STM0435,yajQ,,487800,488309,+,putative cytoplasmic protein,Function unknown,Q8ZRC9
STM0436,yajR,,488356,489705,-,putative MFS family transporter,Amino acid transport and metabolism,Q8ZRC8
STM0436A,STM0436A,,489948,490109,-,IS903 transposase,No COG annotation,Q8ZRC7
