locus_tag,gene_name,old_locus_tag,start,end,strand,gene_product,COG,uniprot
STM474_0082,fixX,,91747,92034,+,putative ferredoxin,Energy production and conversion,E8XGY7
STM474_0083,STM474_0083,,92031,92228,-,hypothetical protein,No COG annotation,E8XGY8
STM474_0084,yaaU,,92181,93521,+,putative metabolite transport protein YaaU,Carbohydrate transport and metabolism,E8XGY9
STM474_0085,STM474_0085,,93577,93840,+,conserved domain protein,Cell wall/membrane/envelope biogenesis,E8XGZ0
STM474_0086,STM474_0086,,94134,94550,+,putative secreted protein,No COG annotation,E8XGZ1
STM474_0087,STM474_0087,,94774,95064,-,putative secreted protein,Function unknown,E8XGZ2
STM474_0088,STM474_0088,,95962,97851,+,putative sulfatase,Inorganic ion transport and metabolism,E8XGZ3
STM474_0089,yabF,,98258,98788,+,glutathione-regulated potassium-efflux system ancillary protein KefF,Energy production and conversion,E8XGZ4
STM474_0090,kefC,,98781,100643,+,glutathione-regulated potassium-efflux system protein KefC,Inorganic ion transport and metabolism,E8XGZ5
STM474_0091,folA,,100842,101321,+,dihydrofolate reductase,Coenzyme transport and metabolism,E8XGZ6
STM474_0092,apaH,,101427,102275,-,diadenosine tetraphosphatase,Signal transduction mechanisms,E8XGZ7
STM474_0093,apaG,,102286,102663,-,ApaG protein,Inorganic ion transport and metabolism,E8XGZ8
STM474_0094,ksgA,,102666,103487,-,dimethyladenosine transferase,"Translation, ribosomal structure and biogenesis",E8XGZ9
STM474_0095,pdxA,,103484,104473,-,4-hydroxythreonine-4-phosphate dehydrogenase,Coenzyme transport and metabolism,E8XH00
STM474_0096,surA,,104473,105759,-,peptidyl-prolyl cis-trans isomerase SurA,Cell wall/membrane/envelope biogenesis,E8XH01
STM474_0097,imp,,105813,108173,-,LPS-assembly protein,Cell wall/membrane/envelope biogenesis,E8XH02
STM474_0098,djlA,,108427,109239,+,Dna-J like membrane chaperone protein,"Post-translational modification, protein turnover,and chaperones",E8XH03
STM474_0099,rluA,,109334,109993,-,23S rRNA/tRNA pseudouridine synthase A,"Translation, ribosomal structure and biogenesis",E8XH04
STM474_0100,hepA,,110005,112911,-,ATP-dependent helicase HepA,Transcription,E8XH05
STM474_0101,polB,,113085,115436,-,DNA polymerase II,"Replication, recombination and repair",E8XH06
STM474_0102,STM474_0102,,115480,116100,-,putative secreted protein,Function unknown,E8XH07
STM474_0103,STM474_0103,,116819,117238,+,putative cytoplasmic protein,Function unknown,E8XH08
STM474_0104,araD,,117244,117939,-,L-ribulose-5-phosphate 4-epimerase,Carbohydrate transport and metabolism,E8XH09
STM474_0105,araA,,118080,119582,-,L-arabinose isomerase,Carbohydrate transport and metabolism,E8XH10
STM474_0106,araB,,119593,121302,-,ribulokinase,Nucleotide transport and metabolism,E8XH11
STM474_0107,araC,,121643,122488,+,DNA-binding transcriptional regulator AraC,Transcription,E8XH12
STM474_0108,yabI,,122607,123374,+,inner membrane protein YabI,Function unknown,E8XH13
STM474_0109,thiQ,,123413,124120,-,thiamine transporter ATP-binding subunit,Coenzyme transport and metabolism,E8XH14
STM474_0110,thiP,,124104,125714,-,thiamine transporter membrane protein,Inorganic ion transport and metabolism,E8XH15
STM474_0111,tbpA,,125690,126673,-,thiamine transporter substrate binding subunit,Coenzyme transport and metabolism,E8XH16
STM474_0112,STM474_0112,,126718,126837,-,putative lipoprotein,No COG annotation,E8XH17
STM474_0113,sgrR,,126851,128509,-,sugar transport-related sRNA regulator SgrR,Transcription,E8XH18
STM474_0114,STM474_0114,,128578,128724,+,hypothetical protein,Function unknown,E8XH19
STM474_0115,STM474_0115,,128926,129039,+,hypothetical protein,No COG annotation,E8XH20
STM474_0116,leuD,,129060,129665,-,isopropylmalate isomerase small subunit,Amino acid transport and metabolism,E8XH21
STM474_0117,leuC,,129676,131076,-,isopropylmalate isomerase large subunit,Amino acid transport and metabolism,E8XH22
STM474_0118,leuB,,131079,132170,-,3-isopropylmalate dehydrogenase,Energy production and conversion,E8XH23
STM474_0119,leuA,,132170,133741,-,2-isopropylmalate synthase,Amino acid transport and metabolism,E8XH24
STM474_0120,leuL,,133829,133915,-,leu operon leader peptide,No COG annotation,E8XH25
STM474_0121,leuO,,134491,135516,+,putative HTH-type transcriptional regulator LeuO,Transcription,E8XH26
STM474_0122,ilvI,,135838,137562,+,acetolactate synthase 3 catalytic subunit,Coenzyme transport and metabolism,E8XH27
STM474_0123,ilvH,,137535,138056,+,acetolactate synthase small subunit,Amino acid transport and metabolism,E8XH28
STM474_0124,fruR,,138340,139344,+,DNA-binding transcriptional regulator FruR,Transcription,E8XH29
STM474_0125,yabB,,139950,140408,+,cell division protein MraZ,Transcription,E8XH30
STM474_0126,mraW,,140410,141351,+,S-adenosyl-methyltransferase MraW,"Translation, ribosomal structure and biogenesis",E8XH31
STM474_0127,ftsL,,141348,141713,+,cell division protein FtsL,"Cell cycle control, cell division, chromosome partitioning",E8XH32
STM474_0128,ftsI,,141729,143495,+,penicillin-binding protein 3 precursor,"Cell cycle control, cell division, chromosome partitioning",E8XH33
STM474_0129,murE,,143482,144969,+,UDP-N-acetylmuramoylalanyl-D-glutamate--2%2C 6-diaminopimelate ligase,Cell wall/membrane/envelope biogenesis,E8XH34
STM474_0130,murF,,144966,146324,+,UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D- alanine ligase,Cell wall/membrane/envelope biogenesis,E8XH35
STM474_0131,mraY,,146318,147400,+,phospho-N-acetylmuramoyl-pentapeptide- transferase,Cell wall/membrane/envelope biogenesis,E8XH36
STM474_0132,murD,,147403,148719,+,UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase,Cell wall/membrane/envelope biogenesis,E8XH37
STM474_0133,ftsW,,148719,149963,+,cell division protein FtsW,"Cell cycle control, cell division, chromosome partitioning",E8XH38
STM474_0134,murG,,149960,151027,+,N-acetylglucosaminyl transferase,Cell wall/membrane/envelope biogenesis,E8XH39
STM474_0135,murC,,151146,152621,+,UDP-N-acetylmuramate--L-alanine ligase,Cell wall/membrane/envelope biogenesis,E8XH40
STM474_0136,ddl,,152614,153534,+,D-alanine--D-alanine ligase,Nucleotide transport and metabolism,E8XH41
STM474_0137,ftsQ,,153536,154366,+,cell division protein FtsQ,"Cell cycle control, cell division, chromosome partitioning",E8XH42
STM474_0138,ftsA,,154363,155625,+,cell division protein FtsA,"Cell cycle control, cell division, chromosome partitioning",E8XH43
STM474_0139,ftsZ,,155686,156837,+,cell division protein FtsZ,"Cell cycle control, cell division, chromosome partitioning",E8XH44
STM474_0140,lpxc,,156938,157855,+,UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase,Nucleotide transport and metabolism,E8XH45
STM474_0141,yacA,,158134,158631,+,SecA regulator SecM,Function unknown,E8XH46
STM474_0142,secA,,158693,161398,+,preprotein translocase%2C SecA subunit,"Intracellular trafficking, secretion, and vesicular transport",E8XH47
STM474_0143,mutT,,161550,161945,+,nucleoside triphosphate pyrophosphohydrolase,"Replication, recombination and repair",E8XH48
STM474_0145,STM474_0145,,162267,162458,-,conserved domain protein,Function unknown,E8XH49
STM474_0146,yacf,,162468,163211,-,UPF0289 protein yacF,"Cell cycle control, cell division, chromosome partitioning",E8XH50
STM474_0147,coaE,,163211,163831,-,dephospho-CoA kinase,Nucleotide transport and metabolism,E8XH51
STM474_0149,guaC,,164057,165100,+,guanosine 5'-monophosphate oxidoreductase,Nucleotide transport and metabolism,E8XH52
STM474_0150,hofC,,165131,166333,-,type IV pilin biogenesis protein,Cell motility,E8XH53
STM474_0151,hofB,,166323,167708,-,protein transport protein HofB,Cell motility,E8XH54
STM474_0152,ppdD,,167718,168155,-,putative major pilin subunit,Cell motility,E8XH55
STM474_0153,nadC,,168377,169312,-,NadC protein,Coenzyme transport and metabolism,E8XH56
STM474_0154,ampD,,169358,169921,+,N-acetyl-anhydromuranmyl-L-alanine amidase,Defense mechanisms,E8XH57
STM474_0155,ampE,,169918,170772,+,regulatory protein AmpE,Defense mechanisms,E8XH58
STM474_0156,STM474_0156,,170864,171814,-,putative cytoplasmic protein,Carbohydrate transport and metabolism,E8XH59
STM474_0157,STM474_0157,,171814,173220,-,Na+/galactoside symporter,Carbohydrate transport and metabolism,E8XH60
STM474_0158,aroP,,173384,174757,-,aromatic amino acid transporter,Amino acid transport and metabolism,E8XH61
STM474_0159,pdhR,,175320,176084,+,transcriptional regulator PdhR,Transcription,E8XH62
STM474_0160,aceE,,176244,178907,+,pyruvate dehydrogenase subunit E1,Energy production and conversion,E8XH63
STM474_0161,aceF,,178922,180811,+,dihydrolipoyllysine-residue acetyltransferase,Energy production and conversion,E8XHV1
STM474_0162,lpdA,,181008,182435,+,dihydrolipoamide dehydrogenase,Energy production and conversion,E8XHV2
STM474_0163,STM474_0163,,182513,182641,+,hypothetical protein,No COG annotation,E8XHV3
STM474_0164,STM474_0164,,182724,183008,+,putative secreted protein,No COG annotation,E8XHV4
STM474_0165,STM474_0165,,183046,183837,-,putative secreted protein,Cell motility,E8XHV5
STM474_0167,acnB,,185853,188450,+,bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase,Energy production and conversion,E8XHV6
STM474_0168,STM474_0168,,188511,189353,-,putative restriction endonuclease,"Replication, recombination and repair",E8XHV7
STM474_0169,yacl,,189599,189961,+,UPF0231 protein yacL,Function unknown,E8XHV8
STM474_0170,kdgT,,190136,191149,+,2-keto-3-deoxygluconate permease,"Intracellular trafficking, secretion, and vesicular transport",E8XHV9
STM474_0171,STM474_0171,,191146,192417,+,putative inner membrane protein,Function unknown,E8XHW0
STM474_0172,pdxA,,192407,193390,+,4-hydroxythreonine-4-phosphate dehydrogenase 2,Coenzyme transport and metabolism,E8XHW1
STM474_0173,STM474_0173,,193400,194167,+,putative transcriptional regulator,Transcription,E8XHW2
STM474_0174,speD,,194197,194991,-,S-adenosylmethionine decarboxylase,Nucleotide transport and metabolism,E8XHW3
STM474_0175,speE,,195012,195872,-,spermidine synthase,Amino acid transport and metabolism,E8XHW4
STM474_0176,yacc,,195979,196326,-,Uncharacterized protein yacC,Function unknown,E8XHW5
STM474_0177,cueO,,196528,198138,+,multicopper oxidase,"Secondary metabolites biosynthesis, transport, and catabolism",E8XHW6
STM474_0178,gcd,,198216,200606,-,glucose dehydrogenase,Carbohydrate transport and metabolism,E8XHW7
STM474_0179,hpt,,200776,201348,+,hypoxanthine phosphoribosyltransferase,Nucleotide transport and metabolism,E8XHW8
STM474_0180,yadF,,201406,202068,-,carbonate dehydratase,Inorganic ion transport and metabolism,E8XHW9
STM474_0181,yadG,,202177,203103,+,putative ABC-type multidrug transport system ATPase component,Defense mechanisms,E8XHX0
STM474_0182,STM474_0182,,203100,203870,+,ABC transporter%2C permease protein,Defense mechanisms,E8XHX1
STM474_0183,stiH,,203987,205066,-,putative fimbrial protein precurosr,Cell motility,E8XHX2
STM474_0184,stiC,,205075,207621,-,putative fimbrial usher,Cell motility,E8XHX3
STM474_0185,stiB,,207648,208331,-,putative fimbrial chaparone,Cell wall/membrane/envelope biogenesis,E8XHX4
STM474_0186,stiA,,208379,208918,-,putative fimbrial subunit,Cell motility,E8XHX5
STM474_0187,yadI,,209289,209729,+,putative PTS enzyme,Carbohydrate transport and metabolism,E8XHX6
STM474_0188,yadE,,209791,211020,+,putative xylanase/chitin deacetylase,Carbohydrate transport and metabolism,E8XHX7
STM474_0189,panD,,211027,211407,-,aspartate alpha-decarboxylase,Coenzyme transport and metabolism,E8XHX8
STM474_0190,panC,,211502,212356,-,pantoate--beta-alanine ligase,Coenzyme transport and metabolism,E8XHX9
STM474_0191,panB,,212482,213273,-,3-methyl-2-oxobutanoate hydroxymethyltransferase,Coenzyme transport and metabolism,E8XHY0
STM474_0192,folK,,213394,213873,-,2-amino-4-hydroxy-6- hydroxymethyldihyropteridine pyrophosphokinase,Coenzyme transport and metabolism,E8XHY1
STM474_0193,pcnB,,213870,215288,-,poly(A) polymerase I,Nucleotide transport and metabolism,E8XHY2
STM474_0194,yadB,,215429,216370,-,glutamyl-Q tRNA(Asp) synthetase,"Translation, ribosomal structure and biogenesis",E8XHY3
STM474_0195,dksA,,216394,216867,-,dnaK suppressor protein,Transcription,E8XHY4
STM474_0196,sfsA,,217026,217736,-,sugar fermentation stimulation protein,Function unknown,E8XHY5
STM474_0197,ligT,,217747,218277,-,2'-5' RNA ligase,"Translation, ribosomal structure and biogenesis",E8XHY6
STM474_0198,hrpB,,218305,220779,+,ATP-dependent RNA helicase HrpB,"Replication, recombination and repair",E8XHY7
STM474_0199,mrcB,,220920,223442,+,penicillin-binding protein 1b,Cell wall/membrane/envelope biogenesis,E8XHY8
STM474_0200,fhuA,,223735,225924,+,ferrichrome outer membrane transporter,Inorganic ion transport and metabolism,E8XHY9
STM474_0201,fhuC,,225973,226770,+,iron-hydroxamate transporter ATP-binding subunit,Coenzyme transport and metabolism,E8XHZ0
STM474_0202,fhuD,,226770,227660,+,iron-hydroxamate transporter substrate-binding subunit,Inorganic ion transport and metabolism,E8XHZ1
STM474_0203,fhuB,,227657,229714,+,ferrichrome transport system permease protein FhuB,Inorganic ion transport and metabolism,E8XHZ2
STM474_0204,stfA,,230653,231213,+,putative fimbrial subunit,Cell motility,E8XHZ3
STM474_0205,stfC,,231299,233956,+,putative fimbrial outer membrane usher,Cell motility,E8XHZ4
STM474_0206,stfD,,233953,234726,+,putative periplasmic fimbrial chaperone,Cell wall/membrane/envelope biogenesis,E8XHZ5
STM474_0207,stfE,,234745,235257,+,putative minor fimbrial subunit,Cell motility,E8XHZ6
STM474_0208,stfF,,235254,235730,+,putative minor fimbrial subunit,Cell motility,E8XHZ7
STM474_0209,stfG,,235730,236260,+,putative minor fimbrial subunit,Cell motility,E8XHZ8
STM474_0210,STM474_0210,,236260,237099,+,putative outer membrane protein,Function unknown,E8XHZ9
STM474_0211,hemL,,237207,238487,-,glutamate-1-semialdehyde aminotransferase,Coenzyme transport and metabolism,E8XI00
STM474_0212,yadQ,,238657,240078,+,chloride transporter%2C chloride channel family,Inorganic ion transport and metabolism,E8XI01
STM474_0213,yadR,,240115,240504,+,iron-sulfur cluster insertion protein ErpA,Energy production and conversion,E8XI02
STM474_0214,yads,,240605,241228,-,UPF0126 inner membrane protein yadS,Function unknown,E8XI03
STM474_0215,btuF,,241265,242065,-,vitamin B12-transporter protein BtuF,Inorganic ion transport and metabolism,E8XI04
STM474_0216,pfs,,242058,242756,-,5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase,Nucleotide transport and metabolism,E8XI05
STM474_0217,dgt,,242841,244358,+,deoxyguanosinetriphosphate triphosphohydrolase,Nucleotide transport and metabolism,E8XI06
STM474_0218,htrA,,244479,245915,+,serine endoprotease,"Post-translational modification, protein turnover,and chaperones",E8XI07
STM474_0219,cdaR,,246068,247225,+,carbohydrate diacid transcriptional activator CdaR,Transcription,E8XI08
STM474_0220,yaeh,,247314,247718,-,UPF0325 protein yaeH,Function unknown,E8XI09
STM474_0221,STM474_0221,,247947,249248,+,putative inner membrane protein,Inorganic ion transport and metabolism,E8XI10
STM474_0222,dapD,,249285,250109,-,2%2C3%2C4%2C5-tetrahydropyridine-2-carboxylate N-succinyltransferase,Amino acid transport and metabolism,E8XI11
STM474_0223,glnD,,250139,252820,-,PII uridylyl-transferase,"Post-translational modification, protein turnover,and chaperones",E8XI12
STM474_0224,map,,253048,253842,-,methionine aminopeptidase,Amino acid transport and metabolism,E8XI13
STM474_0225,rpsB,,254293,255018,+,30S ribosomal protein S2,"Translation, ribosomal structure and biogenesis",E8XI14
STM474_0226,tsf,,255276,256127,+,elongation factor Ts,"Translation, ribosomal structure and biogenesis",E8XI15
STM474_0227,pyrH,,256272,256997,+,uridylate kinase,Nucleotide transport and metabolism,E8XI16
STM474_0228,frr,,257144,257701,+,ribosome recycling factor,"Translation, ribosomal structure and biogenesis",E8XI17
STM474_0229,dxr,,257842,259038,+,1-deoxy-D-xylulose 5-phosphate reductoisomerase,Lipid transport and metabolism,E8XI18
STM474_0230,uppS,,259351,260109,+,undecaprenyl pyrophosphate synthase,Nucleotide transport and metabolism,E8XI19
STM474_0231,cdsA,,260122,260979,+,CDP-diglyceride synthase,Lipid transport and metabolism,E8XI20
STM474_0232,yaeL,,260991,262343,+,zinc metallopeptidase,Cell wall/membrane/envelope biogenesis,E8XI21
STM474_0233,yaeT,,262375,264789,+,outer membrane protein assembly factor YaeT,Cell wall/membrane/envelope biogenesis,E8XI22
STM474_0234,hlpA,,264912,265397,+,periplasmic chaperone,Cell wall/membrane/envelope biogenesis,E8XI23
STM474_0235,lpxd,,265401,266426,+,UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase,Lipid transport and metabolism,E8XI24
STM474_0236,fabZ,,266514,266987,+,(3R)-hydroxymyristoyl-ACP dehydratase,Lipid transport and metabolism,E8XI25
STM474_0237,lpxA,,266991,267779,+,UDP-N-acetylglucosamine acyltransferase,Lipid transport and metabolism,E8XI26
STM474_0238,lpxB,,267779,268927,+,lipid-A-disaccharide synthase,Cell wall/membrane/envelope biogenesis,E8XI27
STM474_0239,rnhB,,268924,269520,+,ribonuclease HII,"Replication, recombination and repair",E8XI28
STM474_0240,dnaE,,269544,273026,+,DNA polymerase III subunit alpha,"Replication, recombination and repair",E8XI29
STM474_0241,accA,,273039,273998,+,acetyl-CoA carboxylase carboxyltransferase subunit alpha,Lipid transport and metabolism,E8XIQ2
STM474_0242,STM474_0242,,274178,275941,+,putative endochitinase,Cell wall/membrane/envelope biogenesis,E8XIQ3
STM474_0243,ldcC,,276017,278158,+,lysine decarboxylase 2,Amino acid transport and metabolism,E8XIQ4
STM474_0244,yaer,,278214,278603,+,Uncharacterized protein yaeR,Amino acid transport and metabolism,E8XIQ5
STM474_0245,tilS,,278666,279958,+,tRNA(Ile)-lysidine synthetase,"Translation, ribosomal structure and biogenesis",E8XIQ6
STM474_0246,rof,,280042,280302,-,Rho-binding antiterminator,Transcription,E8XIQ7
STM474_0247,yaep,,280289,280507,-,UPF0253 protein yaeP,Function unknown,E8XIQ8
STM474_0248,yaeq,,280687,281232,+,Uncharacterized protein yaeQ,Function unknown,E8XIQ9
STM474_0249,yaej,,281229,281651,+,Uncharacterized protein yaeJ,"Translation, ribosomal structure and biogenesis",E8XIR0
STM474_0250,cutF,,281683,282384,+,copper homeostasis protein CutF,Cell wall/membrane/envelope biogenesis,E8XIR1
STM474_0251,proS,,282458,284176,-,prolyl-tRNA synthetase,"Translation, ribosomal structure and biogenesis",E8XIR2
