locus_tag,gene_name,old_locus_tag,start,end,strand,gene_product,COG,uniprot
SL1344_0220,frr,,257144,257701,+,Ribosome recycling factor,"Translation, ribosomal structure and biogenesis",A0A0H3N9C5
SL1344_0221,dxr,,257842,259038,+,1-deoxy-D-xylulose 5-phosphate reductoisomerase,Lipid transport and metabolism,A0A0H3N7T0
SL1344_0222,uppS,,259351,260109,+,undecaprenyl pyrophosphate synthetase,Nucleotide transport and metabolism,A0A0H3NCZ5
SL1344_0223,cdsA,,260122,260979,+,phosphatidate cytidylyltransferase,Lipid transport and metabolism,A0A0H3N888
SL1344_0224,yaeL,,260991,262343,+,hypothetical membrane protein,Cell wall/membrane/envelope biogenesis,A0A0H3NHJ6
SL1344_0225,yaeT,,262375,264789,+,outer membrane protein precursor,Cell wall/membrane/envelope biogenesis,A0A0H3N9D1
SL1344_0226,hlpA,,264912,265397,+,outer membrane protein OmpH precursor,Cell wall/membrane/envelope biogenesis,A0A0H3N7T4
SL1344_0227,lpxD,,265401,266426,+,UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase,Lipid transport and metabolism,A0A0H3NCZ9
SL1344_0228,fabZ,,266532,266987,+,(3R)-hydroxymyristol acyl carrier protein dehydrase,Lipid transport and metabolism,A0A0H3N891
SL1344_0229,lpxA,,266991,267779,+,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucos amine O-acyltransferase,Lipid transport and metabolism,A0A0H3NHK3
SL1344_0230,lpxB,,267779,268927,+,Lipid-A-disaccharide synthase,Cell wall/membrane/envelope biogenesis,A0A0H3N9D5
SL1344_0231,rnhB,,268924,269520,+,ribonuclease HII,"Replication, recombination and repair",A0A0H3N7T6
SL1344_0232,dnaE,,269544,273026,+,DNA polymerase III%2C alpha chain,"Replication, recombination and repair",A0A0H3ND04
SL1344_0233,accA,,273039,273998,+,acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,Lipid transport and metabolism,A0A0H3N894
SL1344_0234,SL1344_0234,,274178,275941,+,hypothetical secreted chitinase,Cell wall/membrane/envelope biogenesis,A0A0H3NHK9
SL1344_0235,ldcC,,276017,278158,+,lysine decarboxylase,Amino acid transport and metabolism,A0A0H3N9D9
SL1344_0236,yaeR,,278214,278603,+,conserved hypothetical protein,Amino acid transport and metabolism,A0A0H3N7U0
SL1344_0237,mesJ,,278747,279958,+,cell cycle protein MesJ,"Translation, ribosomal structure and biogenesis",A0A0H3ND05
SL1344_0238,rof,,280042,280296,-,ROF protein,Transcription,A0A0H3N8A2
SL1344_0239,yaeP,,280289,280507,-,Hypothetical UPF0253 protein <ORFName>.,Function unknown,A0A0H3NHL5
SL1344_0240,yaeQ,,280687,281232,+,conserved hypothetical protein,Function unknown,A0A0H3N9E6
SL1344_0241,yaeJ,,281229,281651,+,hypothetical release factor,"Translation, ribosomal structure and biogenesis",A0A0H3N7U4
SL1344_0242,cutF,,281683,282384,+,copper homeostasis protein CutF precursor (lipoprotein nlpE),Cell wall/membrane/envelope biogenesis,A0A0H3ND09
SL1344_0243,proS,,282458,284176,-,prolyl-tRNA synthetase,"Translation, ribosomal structure and biogenesis",A0A0H3N8B3
SL1344_0244,yaeB,,284287,284994,-,conserved hypothetical protein,Function unknown,A0A0H3NHM2
SL1344_0245,rcsF,,284991,285395,-,RcsF protein,Cell wall/membrane/envelope biogenesis,A0A0H3N9F1
SL1344_0246,metQ,,285514,286329,-,hypothetical lipoprotein precursor,Cell wall/membrane/envelope biogenesis,A0A0H3N7V0
SL1344_0247,yaeE,,286368,287021,-,hypothetical ABC transporter permease protein,Inorganic ion transport and metabolism,A0A0H3ND13
SL1344_0248,abc,,287014,288045,-,hypothetical ABC transporter ATP-binding protein,Inorganic ion transport and metabolism,A0A0H3N8B8
SL1344_0249,yaeD,,288235,288801,+,conserved hypothetical protein,Nucleotide transport and metabolism,A0A0H3NHM9
SL1344_0250,dkgB,,295060,295863,+,hypothetical oxidoreductase,Coenzyme transport and metabolism,A0A0H3N9F6
SL1344_0251,yafC,,295884,296798,-,hypothetical transcriptional regulator,Transcription,A0A0H3N7V5
SL1344_0252,SL1344_0252,,296903,298078,+,hypothetical drug efflux protein,"Intracellular trafficking, secretion, and vesicular transport",A0A0H3ND17
SL1344_0253,yafD,,298231,299010,+,hypothetical protein,Function unknown,A0A0H3N8C3
SL1344_0254,yafE,,299088,299858,+,hypothetical methyltransferase,"Secondary metabolites biosynthesis, transport, and catabolism",A0A0H3NHN6
SL1344_0255,dniR,,299914,301281,-,membrane-bound lytic murein transglycosylase d precursor,Cell wall/membrane/envelope biogenesis,A0A0H3N9G1
SL1344_0256,gloB,,301353,302108,-,probable hydroxyacylglutathione hydrolase,Function unknown,A0A0H3N7W0
SL1344_0257,yafS,,302143,302865,+,conserved hypothetical protein,"Secondary metabolites biosynthesis, transport, and catabolism",A0A0H3ND20
SL1344_0258,rnhA,,302862,303329,-,ribonuclease H,"Replication, recombination and repair",A0A0H3N8C8
SL1344_0259,dnaQ,,303393,304124,+,DNA polymerase III epsilon subunit,Nucleotide transport and metabolism,A0A0H3NHP2
SL1344_0260,sciA,,304656,305711,-,conserved hypothetical protein (SPI-6 associated),Function unknown,A0A0H3N9G6
SL1344_0261,sciB,,305722,306717,-,conserved hypothetical protein (SPI-6 associated),Function unknown,A0A0H3N7W3
SL1344_0262,sciC,,306714,308597,-,conserved hypothetical protein (SPI-6 associated),Function unknown,A0A0H3ND27
SL1344_0263,sciD,,308613,309107,-,conserved hypothetical protein (SPI-6 associated),Function unknown,A0A0H3N8D2
SL1344_0264,sciE,,309104,309928,-,conserved hypothetical protein (SPI-6 associated),Function unknown,A0A0H3NHP8
SL1344_0265,sciF,,309915,310817,-,conserved hypothetical protein (SPI-6 associated),No COG annotation,A0A0H3N9H1
SL1344_0266,sciG,,311185,313824,+,conserved hypothetical protein (SPI-6 associated),"Post-translational modification, protein turnover,and chaperones",A0A0H3N7W7
SL1344_0267,sciH,,313924,314466,+,conserved hypothetical protein (SPI-6 associated),Function unknown,A0A0H3ND31
SL1344_0268,sciI,,314490,315983,+,conserved hypothetical protein (SPI-6 associated),Function unknown,A0A0H3N8D7
SL1344_0270,sciJ,,316169,316615,+,conserved hypothetical protein (SPI-6 associated),No COG annotation,A0A0H3NHQ4
SL1344_0271,sciK,,316869,317354,+,conserved hypothetical protein (SPI-6 associated),Function unknown,A0A0H3N9H6
SL1344_0272,SL1344_0272,,317659,318144,+,conserved hypothetical protein (SPI-6 associated),Function unknown,A0A0H3N7X2
SL1344_0273,SL1344_0273,,318129,318512,+,conserved hypothetical protein (SPI-6 associated),Function unknown,A0A0H3ND38
SL1344_0274,sciK1,,318655,319140,+,conserved hypothetical protein (SPI-6 associated),Function unknown,A0A0H3N8E4
SL1344_0275,sciN,,319207,319743,+,lipoprotein (SPI-6 associated),Cell wall/membrane/envelope biogenesis,A0A0H3NHR2
SL1344_0276,sciO,,319747,321090,+,conserved hypothetical protein (SPI-6 associated),Function unknown,A0A0H3N9I2
SL1344_0277,sciP,,321087,322391,+,hypothetical membrane protein (SPI-6 associated),Cell motility,A0A0H3N7X6
SL1344_0278,sciQ,,322396,323169,+,hypothetical membrane protein%2C virulence associated protein,No COG annotation,A0A0H3ND44
SL1344_0279,sciR,,323372,323803,+,conserved hypothetical protein (SPI-6 associated),No COG annotation,A0A0H3N8F0
SL1344_0280,sciS,,323837,327706,+,probable IcmF-related integral membrane ATP-binding protein%2C virulence associated protein,Cell motility,A0A0H3NHR9
SL1344_0281,sciT,,327706,328494,+,conserved hypothetical protein (SPI-6 associated),Function unknown,A0A0H3N9I7
SL1344_0282,sciU,,328491,328907,+,probable secreted protein,Function unknown,A0A0H3N7Y0
SL1344_0283,sciV,,328931,329452,+,conserved hypothetical protein (SPI-6 associated),Function unknown,A0A0H3ND49
SL1344_0284,vgrS,,329849,332038,+,Type VI secretion protein,Function unknown,A0A0H3N8F5
SL1344_0285,sciW,,332062,332508,+,conserved hypothetical protein (SPI-6 associated),Function unknown,A0A0H3NHS6
SL1344_0286,SL1344_0286,,332521,336123,+,Rhs-family protein (SPI-6 associated),Cell wall/membrane/envelope biogenesis,A0A0H3N9J2
SL1344_0286A,SL1344_0286A,,336117,336380,+,conserved hypothetical protein (SPI-6 associated),No COG annotation,A0A0H3N7Y3
SL1344_0286B,SL1344_0286B,,336396,337313,+,Rhs-family protein fragment,Cell wall/membrane/envelope biogenesis,
SL1344_0288,sciX,,337307,337753,+,conserved hypothetical protein (SPI-6 associated),No COG annotation,A0A0H3ND73
SL1344_0289,sciY,,338265,338279,+,hypothetical phosphotriesterase (pseudogene),No COG annotation,
SL1344_0291,SL1344_0291,,339522,339830,+,hypothetical protein,No COG annotation,A0A0H3N8F9
SL1344_0292,SL1344_0292,,339867,339938,-,conserved hypothetical protein (SPI-6 associated),No COG annotation,
SL1344_0293,SL1344_0293,,340233,340373,+,transposase (fragment),"Replication, recombination and repair",
SL1344_0294,SL1344_0294,,340510,340638,+,transposase (pseudogene),"Replication, recombination and repair",
SL1344_0295,safA,,341687,342199,+,salmonella atypical fimbria lipoprotein,Cell wall/membrane/envelope biogenesis,A0A0H3NHT3
SL1344_0296,safB,,342307,343020,+,salmonella atypical fimbria chaperone,Cell wall/membrane/envelope biogenesis,A0A0H3N9J6
SL1344_0297,safC,,343044,345554,+,salmonella atypical fimbria outer membrane usher,Cell motility,A0A0H3N7Y9
SL1344_0298,safD,,345576,346046,+,fimbrial structural subunit,Function unknown,A0A0H3ND88
SL1344_0299,ybeJ,,346452,347273,+,conserved hypothetical protein,Carbohydrate transport and metabolism,A0A0H3N8G5
SL1344_0300,sinR,,348088,349035,+,LysR-family transcriptional regulator (SPI-6 associated),Transcription,A0A0H3NHT8
SL1344_0301,SL1344_0301,,349152,349367,+,conserved hypothetical protein (SPI-6 associated),No COG annotation,A0A0H3N9K1
SL1344_0302,pagN,,349371,350090,-,possible outer membrane adhesin,Cell wall/membrane/envelope biogenesis,A0A0H3N7Z2
SL1344_0303,sciZ,,350421,350828,-,probable secreted protein (SPI-6 associated),Cell motility,A0A0H3ND95
SL1344_0304,yafV,,351199,351966,-,possible hydrolase,Function unknown,A0A0H3N8H1
SL1344_0305,fadE,,352075,354519,-,possible acyl-CoA dehydrogenase,Lipid transport and metabolism,A0A0H3NHU2
SL1344_0306,gmhA,,354759,355337,+,Phosphoheptose isomerase,Carbohydrate transport and metabolism,A0A0H3N9K7
SL1344_0307,yafJ,,355550,356317,+,conserved hypothetical protein,Function unknown,A0A0H3N7Z6
SL1344_0308,yafK,,356288,357028,-,hypothetical exported protein,Function unknown,A0A0H3NDA1
SL1344_0309,dbh,,357278,358333,+,DNA polymerase IV,"Replication, recombination and repair",A0A0H3N8H7
SL1344_0310,SL1344_0310,,358540,359436,+,conserved hypothetical protein,Function unknown,
SL1344_0311,prfH,,359681,360295,+,hypothetical peptide chain release factor,"Translation, ribosomal structure and biogenesis",A0A0H3NHU7
SL1344_0312,pepD,,360451,361908,-,aminoacyl-histidine dipeptidase precursor,Amino acid transport and metabolism,A0A0H3N9L3
SL1344_0313,gpt,,362157,362615,+,xanthine-guanine phosphoribosyltransferase,Nucleotide transport and metabolism,A0A0H3N800
SL1344_0314,frsA,,362704,363948,+,conserved hypothetical protein,Function unknown,A0A0H3NDA5
SL1344_0315,crl,,364006,364407,+,curlin genes transcriptional activator,Transcription,A0A0H3N8I2
SL1344_0316,phoE,,364458,365510,-,outer membrane pore protein E precursor,Cell wall/membrane/envelope biogenesis,A0A0H3NHV2
SL1344_0317,proB,,365793,366896,+,glutamate 5-kinase,Nucleotide transport and metabolism,A0A0H3N9L9
SL1344_0318,proA,,366908,368158,+,gamma-glutamyl phosphate reductase,Amino acid transport and metabolism,A0A0H3N804
SL1344_0319,SL1344_0319,,368675,369475,-,hypothetical IS3 transposase,"Replication, recombination and repair",A0A0H3NDB0
SL1344_0320,dhaF,,369393,369677,+,glycerol dehydratase reactivation factor large subunit (pseudogene),"Post-translational modification, protein turnover,and chaperones",
SL1344_0322,SL1344_0322,,370217,370540,+,conserved hypothetical protein,Function unknown,A0A0H3N8I7
SL1344_0323,SL1344_0323,,370836,372119,+,hypothetical permease/MSF transporter,Amino acid transport and metabolism,A0A0H3NHV7
SL1344_0324,leuC2,,372251,373465,+,3-isopropylmalate dehydratase large subunit 2 (ec 4.2.1.33) (isopropylmalate isomerase 2) (alpha-ipm isomerase 2) (ipmi 2). 3-isopropylmalate dehydratase large subunit 2 (ec 4.2.1.33) (isopropylmalate isomerase 2) (alpha-ipm isomerase 2) (ipmi 2),Amino acid transport and metabolism,A0A0H3N9M6
SL1344_0325,leuD2,,373674,374300,+,3-isopropylmalate dehydratase small subunit 2 (ec 4.2.1.33) (isopropylmalate isomerase 2) (alpha-ipm isomerase 2) (ipmi 2),Amino acid transport and metabolism,A0A0H3N808
SL1344_0326,SL1344_0326,,374315,375193,+,hypothetical fumarylacetoacetate (faa) hydrolase,"Secondary metabolites biosynthesis, transport, and catabolism",A0A0H3NDB5
SL1344_0327,SL1344_0327,,375193,376107,+,hypothetical hydrolase or acyltransferase,Function unknown,A0A0H3N8J2
SL1344_0328,SL1344_0328,,376141,377106,+,hypothetical lysR family transcriptional regulator,Transcription,A0A0H3NHW4
SL1344_0329,SL1344_0329,,377051,377323,-,conserved hypothetical protein,No COG annotation,A0A0H3N9N3
SL1344_0330,SL1344_0330,,378014,378412,+,probable secreted protein,No COG annotation,A0A0H3N813
SL1344_0331,stbE,,378459,379217,-,fimbrial chaperone protein,Cell wall/membrane/envelope biogenesis,A0A0H3NDB9
SL1344_0332,stbD,,379183,380508,-,hypothetical fimbrial protein,Cell motility,A0A0H3N8J5
SL1344_0333,stbC,,380513,383080,-,outer membrane fimbrial usher protein,Cell motility,A0A0H3NHW9
SL1344_0334,stbB,,383064,383825,-,fimbrial chaperone protein,Cell wall/membrane/envelope biogenesis,A0A0H3N9N9
SL1344_0335,stbA,,383887,384423,-,probable fimbrial protein,Cell motility,A0A0H3N817
SL1344_0336,SL1344_0336,,385057,385821,+,possible transmembrane regulator,Transcription,A0A0H3NDC5
SL1344_0337,SL1344_0337,,385794,386294,+,hypothetical periplasmic protein,No COG annotation,A0A0H3N8K0
SL1344_0338,SL1344_0338,,386594,388168,+,hypothetical rtn protein,Signal transduction mechanisms,A0A0H3NHX4
SL1344_0339,SL1344_0339,,388268,389011,+,possible transmembrane regulator,Transcription,A0A0H3N9P5
SL1344_0340,SL1344_0340,,388984,389472,+,hypothetical protein,No COG annotation,A0A0H3N823
SL1344_0341,SL1344_0341,,389874,390398,+,possible outer membrane protein,Cell wall/membrane/envelope biogenesis,A0A0H3NDD0
SL1344_0342,SL1344_0342,,390542,391183,+,possible transcriptionl regulator,Transcription,A0A0H3N8K3
SL1344_0343,SL1344_0343,,391194,391418,+,probable secreted protein,No COG annotation,A0A0H3NHY0
SL1344_0344,SL1344_0344,,391476,391835,+,probable lipoprotein,Cell wall/membrane/envelope biogenesis,A0A0H3N9Q0
SL1344_0345,SL1344_0345,,391905,393362,-,hypothetical outer membrane efflux lipoprotein,Cell wall/membrane/envelope biogenesis,A0A0H3N829
SL1344_0346,SL1344_0346,,393379,396546,-,hypothetical cation efflux protein,Defense mechanisms,A0A0H3NDD5
SL1344_0347,SL1344_0347,,396543,397553,-,hypothetical cation efflux pump,Cell wall/membrane/envelope biogenesis,A0A0H3N8K8
SL1344_0348,SL1344_0348,,398046,400334,+,hypothetical cation transport atpase (ec 3.6.1.-),Inorganic ion transport and metabolism,A0A0H3NHY6
SL1344_0349,SL1344_0349,,400346,400810,+,hypothetical transcriptional regulatory protein,Transcription,A0A0H3N9Q6
SL1344_0350,SL1344_0350,,400888,401082,+,hypothetical metal-binding transport protein,Inorganic ion transport and metabolism,A0A0H3N834
SL1344_0351,SL1344_0351,,401375,402628,+,hypothetical metabolite transport protein,Inorganic ion transport and metabolism,A0A0H3NDE0
SL1344_0352,mod,,402817,404775,+,type III restriction-modification system enzyme (StyLTI) modification methylase,"Replication, recombination and repair",A0A0H3N8L4
SL1344_0353,res,,404782,407757,+,type III restriction-modification system enzyme (StyLTI) (ec 3.1.21.5),Defense mechanisms,A0A0H3NHZ1
SL1344_0354,SL1344_0354,,408034,408135,+,hypothetical protein,No COG annotation,A0A0H3N9R1
SL1344_0355,SL1344_0355,,408252,409655,+,probable terminal oxidase subunit I,Energy production and conversion,A0A0H3N839
SL1344_0356,SL1344_0356,,409652,410662,+,probable terminal oxidase subunit II,Energy production and conversion,A0A0H3NDE5
SL1344_0357,SL1344_0357,,410679,410903,+,hypothetical protein,No COG annotation,A0A0H3N8M0
SL1344_0358,SL1344_0358,,410999,412003,+,AraC-family transcriptional regulator,Transcription,A0A0H3NHZ7
SL1344_0359,foxA,,412149,414257,+,ferrioxamine B receptor precursor,Cell wall/membrane/envelope biogenesis,E1W8M5
SL1344_0360,yahN,,414298,414930,-,RhtC-like transporter,Amino acid transport and metabolism,A0A0H3N9R6
SL1344_0361,yahO,,415162,415437,+,probable secreted protein,Function unknown,A0A0H3N846
SL1344_0362,prpR,,415573,417198,-,propionate catabolism operon regulatory protein,Transcription,A0A0H3NDF0
SL1344_0363,prpB,,417463,418350,+,carboxyvinyl-carboxyphosphonate phosphorylmutase,Coenzyme transport and metabolism,A0A0H3N8M9
SL1344_0364,prpC,,418473,419642,+,methylcitrate synthase,Energy production and conversion,A0A0H3NI03
SL1344_0365,prpD,,419682,421133,+,PrpD protein,Function unknown,A0A0H3N9S2
SL1344_0366,prpE,,421174,423060,+,PrpE protein,Lipid transport and metabolism,A0A0H3N850
SL1344_0367,hemB,,423164,424138,-,delta-aminolevulinic acid dehydratase,Coenzyme transport and metabolism,A0A0H3NDF6
SL1344_0368,yaiU,,424651,427587,+,puative autotransporter/virulence factor,Cell wall/membrane/envelope biogenesis,A0A0H3N8N5
SL1344_0369,yaiV,,427673,428296,+,conserved hypothetical protein,Signal transduction mechanisms,A0A0H3NI09
SL1344_0370,ampH,,428341,429471,-,penicillin-binding protein AmpH,Defense mechanisms,A0A0H3N9S9
SL1344_0371,sbmA,,429947,431065,+,probable ABC-transporter inner membrane protein SbmA,Lipid transport and metabolism,A0A0H3N855
SL1344_0372,yaiW,,431080,432174,+,hypothetical lipoprotein,Cell wall/membrane/envelope biogenesis,A0A0H3NDF9
SL1344_0373,yaiY,,432212,432520,-,hypothetical membrane protein,Function unknown,A0A0H3N8N9
SL1344_0374,yaiZ,,432788,433003,+,hypothetical membrane protein,Function unknown,A0A0H3NI15
SL1344_0375,ddlA,,433029,434123,-,D-alanine:D-alanine ligase A,Nucleotide transport and metabolism,A0A0H3N9T7
SL1344_0376,SL1344_0376,,434201,434914,+,hypothetical protein,Function unknown,A0A0H3N860
SL1344_0377,SL1344_0377,,435083,436294,+,possible efflux pump,Amino acid transport and metabolism,A0A0H3NDG2
SL1344_0378,yaiB,,436585,436851,+,conserved hypothetical protein,Function unknown,A0A0H3N8P5
SL1344_0379,psiF,,437203,437523,+,phosphate starvation-inducible protein PsiF,Function unknown,A0A0H3NI20
SL1344_0380,adrA,,437615,438727,+,adrA protein,Signal transduction mechanisms,A0A0H3N9U4
SL1344_0381,proC,,438742,439551,-,pyrroline-5-carboxylate reductase,Amino acid transport and metabolism,A0A0H3N866
SL1344_0382,yaiI,,439691,440146,+,conserved hypothetical protein,Function unknown,A0A0H3NDG8
SL1344_0383,aroL,,440331,440876,+,shikimate kinase II,Nucleotide transport and metabolism,A0A0H3N8Q0
SL1344_0384,yaiA,,440903,441094,+,conserved hypothetical protein,Function unknown,A0A0H3NI25
SL1344_0385,aroM,,441345,442022,+,AroM protein,Amino acid transport and metabolism,A0A0H3N9V2
SL1344_0386,yaiE,,442093,442377,+,conserved hypothetical protein,Function unknown,A0A0H3N873
SL1344_0387,rdgC,,442415,443326,-,recombination associated protein RdgC,"Replication, recombination and repair",A0A0H3NDH2
SL1344_0388,yajF,,443452,444360,+,hypothetical ROK-family protein,Carbohydrate transport and metabolism,A0A0H3N8Q8
