Genome ID,Genome Name,Organism Name,NCBI Taxon ID,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Other Typing,Culture Collection,Type Strain,Completion Date,Publication,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,RefSeq Accessions,Sequencing Centers,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosomes,Plasmids,Contigs,Genome Length,GC Content,PATRIC CDS,RefSeq CDS,Isolation Site,Isolation Source,Isolation Comments,Collection Date,Isolation Country,Geographic Location,Latitude,Longitude,Altitude,Depth,Other Environmental,Host Name,Host Gender,Host Age,Host Health,Body Sample Site,Body Sample Subsite,Other Clinical,AntiMicrobial Resistance,AntiMicrobial Resistance Evidence,Gram Stain,Cell Shape,Motility,Sporulation,Temperature Range,Optimal Temperature,Salinity,Oxygen Requirement,Habitat,Disease,Comments,Additional Metadata,Coarse Consistency,Fine Consistency,Checkm Completeness,Checkm Contamination,Genome Quality Flags,Genome Quality,Date Inserted,Date Modified,RNA,RNA_strains
90371.3691,Salmonella enterica subsp. enterica serovar Typhimurium strain 4142STDY6483238,,90371,WGS,4142STDY6483238,serovar s,,,MLST.Salmonella_enterica.313,,,,2019-07-30T00:00:00Z,,PRJEB13029,SAMEA4398682,GCA_902174245.1,,"CABIII010000001,CABIII010000002,CABIII010000003",,SC,,,20x,,,,3,5246633,51.889164,5366,4921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Antibiotic resistance among Salmonella is becoming increasingly prevalent. In this study, we Pacbio sequenced 6 resistant Salmonella enterica strains from different serovars. This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute please see http://www.sanger.ac.uk/datasharing/",,99.9,99.1,,,,Good,2019-10-03T09:44:03.262Z,2019-10-03T09:44:03.262Z,No_RNA_Seq,
90371.887,Salmonella enterica subsp. enterica serovar Typhimurium strain ST2850,,90371,WGS,ST2850,,,,MLST.Salmonella_enterica.19,,,,2015-09-22T00:00:00Z,26370680,PRJNA264259,SAMN03121896,GCF_001295415.1,,JRZV01000000,,The Chinese University of Hong Kong,,454,20.0x,GS De Novo Assembler v. 2.8,,,133,5122983,52.05,5386,4857,,Blood,,2005,China,Hong Kong,,,,,,"Human, Homo sapiens",male,81,Salmonella gastroenteritis,,,,,,,,,,,,,,,,Next generation genome sequencing reveals phylogenetic clades with different level of virulence among Salmonella Typhimurium clinical human isolates in Hong Kong,collected_by:Hoi-Shan Kwan's Lab,99.9,98.9,100,0.2,,Good,2016-01-17T17:10:14.991Z,2016-01-17T17:10:14.991Z,No_RNA_Seq,
90371.2545,Salmonella enterica subsp. enterica serovar Typhimurium strain LT21,,90371,WGS,LT21,Typhimurium,,,MLST.Salmonella_enterica.19,,SGSC:1430,,2017-06-14T00:00:00Z,,PRJNA382402,SAMN06706255,GCA_002193605.1,,NDGT00000000,,Cancer Research Center,,Illumina MiSeq,19.3x,SPAdes v. MAR-2017,,,50,4974307,52.14,5257,5046,,"Salmonella LT22 host) that was constructed into the default tool (P22HTint) for transducing DNA from one Salmonella strain to another, or back crossing mutations into wild-type backgrounds to confirm phenotypes","isolated from Salmonella LT22 host) that was constructed into the default tool (P22HTint) for transducing DNA from one Salmonella strain to another, or back crossing mutations into wild-type backgrounds to confirm phenotypes",2014,United States,"USA: Columbia, MO",,,,,,,,,,,,,,,,,,,,,,,,,"The Lilliengeen type (LT) collection of Salmonella enterica serovar Typhimurium has served the scientific community as both a model organism for basic genetic and biochemical pathway research (LT2), a mutator strain (LT7), and a source of bacteriophage (bacteriophage P22 isolated from Salmonella LT22 host) that was constructed into the default tool (P22HTint) for transducing DNA from one Salmonella strain to another, or back crossing mutations into wild-type backgrounds to confirm phenotypes. Inasmuch as LT2, LT7, and LT22 has contributed so much to scientific advancement in the last 65 years, the question arises whether any of the other strains in the Lilliengeen collection have characteristics that could further discoveries in molecular genetics. Our laboratory took the original LT strains and performed microarray assays over a decade ago to determine which of the strains were particularly unique compared to the published LT2 sequence. Here we report the draft genome sequences of the unique Lilliengeen type Salmonella enterica serovar Typhimurium strains LT1, LT18, LT19, LT20, LT21, and LT22.",biomaterial_provider:Salmonella Genetic Stock Centre (SGSC) - University of Calgary;sample_type:Bacterial Culture,99.8,98.9,100,,,Good,2017-07-22T18:17:05.262Z,2017-07-22T18:17:05.262Z,No_RNA_Seq,
90371.3163,Salmonella enterica subsp. enterica serovar Typhimurium strain 1793,,90371,WGS,1793,Typhimurium,,,MLST.Salmonella_enterica.19,,,,2019-02-27T00:00:00Z,,PRJNA521409,SAMN10887073,GCA_004308415.1,,SIDY01000000,,Agriculture and Agri-Food Canada,,Illumina MiSeq,71x,SPAdes v. 3.9.0,,,44,4856021,52.242485,5059,4815,,chicken caeca,,19-Nov-2004,Canada,Canada:British Columbia Fraser Valley,,,,,,"Chicken, Gallus gallus",,,,,,,,,,,,,,,,,,,In this study we sequenced and assembled Salmonella genomes encompassing 7 serotypes isolated from poultry farms in Canada between 2005 and 2008 to achive the following objectives:1- the development of machine learning method for predicting AST from genomic datasets2- Development of simple PCR based AMR gene detection methods,collected_by:Moussa Diarra,99.7,98.8,,,,Good,2019-07-17T06:06:06.769Z,2019-07-17T06:06:06.769Z,No_RNA_Seq,
90371.2371,Salmonella enterica subsp. enterica serovar Typhimurium strain CFSAN008072,,90371,WGS,CFSAN008072,,,,MLST.Salmonella_enterica.19,,,,2016-10-11T00:00:00Z,,PRJNA186035,SAMN05717014,GCA_001756185.1,,MKLC00000000,,,,,20x,,,,67,4897585,52.2,5009,4638,,Pre-chill chicken carcass,,01-Jun-2005,United States,USA: MD,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8,98.7,100,,,Good,2017-05-27T05:00:50.902Z,2017-05-27T05:00:50.902Z,No_RNA_Seq,
90371.864,Salmonella enterica subsp. enterica serovar Typhimurium strain CVM N51254,,90371,WGS,CVM N51254,Typhimurium,,,MLST.Salmonella_enterica.19,,,,2015-08-05T00:00:00Z,27381390,PRJNA242614,SAMN03894345,GCF_001246225.1,SRR2567147,LHMS01000000,,FDA,,Illumina Miseq,62.7x,CLC Genomics Workbench v. 6.0.2,,,83,5074294,52.05,5273,4847,,Chicken Breast,,2013,United States,USA: CT,,,,,,,,,,,,,Resistant;Susceptible,AMR Panel,,,,,,,,,,,The study goal is to look at the phenotype and genotype correlation in Salmonella enterica with different antibiotic resistance patterns.,collected_by:FDA,99.6,99.1,100,,,Good,2016-01-17T16:56:33.301Z,2016-01-17T16:56:33.301Z,No_RNA_Seq,
90371.2685,Salmonella enterica subsp. enterica serovar Typhimurium strain STM87,,90371,WGS,STM87,Typhimurium,,,MLST.Salmonella_enterica.34,,,,2017-10-04T00:00:00Z,,PRJEB7560,SAMEA2822439,GCA_900003165.1,,CDIO01000000,,IZSLER,,,20x,,,,87,4977919,52.15,5068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"From July to November 2013 more than one hundred human cases of salmonellosis by Salmonella Typhimurium Monophasic variant were diagnosed in Piacenza and linked to pork-meat consumption. Epidemiological studies indicated that pork meat from a local producer was the main cause of the outbreak, while other producer/ pork breeders might have been implicated. PFGE typing detected that all human and the majority of food isolates belonged to the STYMXB.0131 genotype. To highlight the true epidemiological dynamic of this outbreak,a selection of human and food isolates associated with the Outbreak were sequenced using an Illumina MiSeq sequencer with a 2x250 pair-end run. Library preparation was performed using Illumina Nextera XT kits.",,99.9,98.7,100,0.7,,Good,2017-11-24T17:31:48.619Z,2017-11-24T17:31:48.619Z,No_RNA_Seq,
90371.3833,Salmonella enterica subsp. enterica serovar Typhimurium strain S04488-04,,90371,WGS,,,,,MLST.Salmonella_enterica.19,,,,,31266524,,,,ERR1251474,,,,,,20x,,,,85,4835148,52.124466,4882,,,,,1992-2012,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.1,96.2,,,,Good,2020-02-28T19:37:01.693Z,2020-02-28T19:37:01.693Z,No_RNA_Seq,
90371.3944,Salmonella enterica subsp. enterica serovar Typhimurium strain ST53,,90371,Complete,ST53,Typhimurium,,,MLST.Salmonella_enterica.19,,,,2020-04-06T00:00:00Z,,PRJNA615288,SAMN14450163,GCA_012049605.1,,"CP050745,CP050746,CP050747,CP050748,CP050749",,University of Maryland,,Illumina MiSeq; Oxford Nanopore MiniION,76x,Unicycler v. 0.4.8,1,4,5,5185065,52.148525,5347,4959,,Diarrheal patient,,2011-07-14,China,China:Shanghai,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"Some multidrug-resistant isolates of S. Indiana, Typhimurium, and Enteritidis were sequenced using MinION and MiSeq sequencing technologies, both individually and in combination. The qualities of MinION, MiSeq, and hybrid genome assemblies were then compared in terms of the characteristics of genome structure, antimicrobial resistance, virulence potential, whole-genome phylogeny, and pan-genome.",collected_by:Shanghai Municipal Center for Disease Control and Prevention,97,96.3,,,,Good,2020-04-12T08:32:27.658Z,2020-04-12T08:32:27.658Z,No_RNA_Seq,
90371.3630,Salmonella enterica subsp. enterica serovar Typhimurium strain SH16SP46,,90371,WGS,SH16SP46,Typhimurium,,,MLST.Salmonella_enterica.34,genotype:ST34,,,2019-07-17T00:00:00Z,,PRJNA550277,SAMN12123266,GCA_007096425.1,,VJWK01000000,,Huazhong Agricultural University,,Illumiba HiSeq,12.0x,Denovo v. APR-2019,,,50,4918368,52.114197,5061,4775,,pork,,2016-10,China,China: Wuhan,,,,,,"Pig, Sus scrofa",male,,,,,host_health_state:health,,,,,,,,,,,,,The enhance mechanism of sub-inhibitory concentration of cefetaxime on biofilm formation by Salmonella,collected_by:Li Shaowen;sample_type:cell culture,99.9,99,,,,Good,2019-09-30T21:25:09.034Z,2019-09-30T21:25:09.034Z,No_RNA_Seq,
1620419.105,Salmonella enterica subsp. enterica serovar Typhimurium var. 5- strain BCW_2064,,1620419,WGS,BCW_2064,,,,MLST.Salmonella_enterica.19,,,,2017-03-17T00:00:00Z,,PRJNA203445,SAMN02367876,GCA_002031955.1,,MXIG00000000,,,,,20x,,,,73,4941624,52.12,5022,,,Chicken Breast,,2010,United States,USA: Pennsylvania,,,,,,"Chicken, Gallus gallus",,,,,,,,,,,,,,,,,,,,,99.8,99,100,0.1,,Good,2017-05-27T13:27:10.859Z,2017-05-27T13:27:10.859Z,No_RNA_Seq,
90371.2644,Salmonella enterica subsp. enterica serovar Typhimurium strain BL10,,90371,Complete,BL10,Typhimurium,,,MLST.Salmonella_enterica.36,,,,2017-11-08T00:00:00Z,,PRJNA416238,SAMN07945789,GCA_002762135.1,,CP024619,,"Centers for Disease Control, R.O.C (Taiwan)",,Illumina MiSeq,100.0x,Velvet v. 1.2.10,1,,1,4835517,52.11,4973,4815,,necropsy,,2011,Taiwan,Taiwan,,,,,,"Pig, Sus scrofa",,,Salmonella gastroenteritis,,,,,,,,,,,,,,,,antibiotic resistant survey,collected_by:NCYU,99.6,99.3,99.8,0.2,,Good,2017-11-24T17:23:46.249Z,2017-11-24T17:23:46.249Z,No_RNA_Seq,
90371.2822,Salmonella enterica subsp. enterica serovar Typhimurium strain CFSAN068035,,90371,WGS,CFSAN068035,Typhimurium,,,MLST.Salmonella_enterica.1921,,,,2017-11-29T00:00:00Z,,PRJNA186035,SAMN08015734,GCA_002798815.1,,PHIY01000000,,Center for Food Safety and Applied Nutrition,,Illumina NextSeq,206x,CLC Genomics Workbench 10 v. Nov-2017,,,99,5141431,51.82,5491,5249,,urine,,2011,Brazil,Brazil,,,,,,"Pig, Sus scrofa",,,,,,,,,,,,,,,,,,,Currently encompasses whole genome sequencing of cultured pathogens as part of a surveillance project for the rapid detection of outbreaks of foodborne illnesses,collected_by:FDA,99.9,98.7,100,0.2,,Good,2018-01-01T01:00:10.175Z,2018-01-01T01:00:10.175Z,No_RNA_Seq,
90371.3592,Salmonella enterica subsp. enterica serovar Typhimurium strain HIY0065,,90371,WGS,HIY0065,Typhimurium,,,MLST.Salmonella_enterica.19,,,,2019-07-15T00:00:00Z,30902850,PRJNA507471,SAMN11877267,GCA_006381305.2,,VCXJ02000000,,Water Quality and Environmental Biotechnology Lab,,Illumina MiSeq,42x,SPAdes v. 3.13.0,,,141,5208835,51.960255,5456,5098,,"Municipal wastewater, Sand Island WWTP",,2010-06-21,USA,USA:HI,,,,,,,,,,,,,,,,,,,,,,,,,"De novo assemblies of Salmonella enterica isolates from municipal wastewater to search for genes of interest (antibiotic resistance, virulence, etc.).",collected_by:Tao Yan lab (UH Manoa),99.8,98.3,,,,Good,2019-09-30T07:13:08.462Z,2019-09-30T07:13:08.462Z,No_RNA_Seq,
90371.3818,Salmonella enterica subsp. enterica serovar Typhimurium strain S03195-14,,90371,WGS,,,,,MLST.Salmonella_enterica.19,,,,,31266508,,,,ERR1251491,,,,,,20x,,,,68,4962044,52.176178,5054,,,,,1992-2012,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.1,95.9,,,,Good,2020-02-28T19:33:50.047Z,2020-02-28T19:33:50.047Z,No_RNA_Seq,
90371.3026,Salmonella enterica subsp. enterica serovar Typhimurium strain I14,,90371,WGS,I14,Typhimurium,,,MLST.Salmonella_enterica.34,,,,2018-09-24T00:00:00Z,,PRJNA339352,SAMN05710233,GCA_003590355.1,,MIKL01000000,,ShenZhen Children's Hospital,,Illumina HiSeq,100.0x,SOAPdenovo v. 2.21,,,58,4941331,52.152954,5236,,,synovial fluid,,30-Jul-2014,China,China: Shenzhen Children's Hospital,,,,,,"Human, Homo sapiens",,,fever and Arthralgia,,,,,,,,,,,,,,,,"Salmonella osteoarticular infection is uncommon and can be difficult to diagnose, especially in children. Cases have been reported with hemoglobinopathies or other underlying disorders. However, only few reports have been described in previously healthy children. We describe six immunocompetent children with osteoarticular infections.",collected_by:Hongmei Wang,99.9,97,100,4.7,,Good,2018-10-03T20:59:59.714Z,2018-10-03T20:59:59.714Z,No_RNA_Seq,
90371.3914,Salmonella enterica subsp. enterica serovar Typhimurium strain H132940752,,90371,WGS,,,,,MLST.Salmonella_enterica.19,,,,,25713745,,SAMN03992713,,SRS1034640,,,,,Illumina HiSeq 2500,20x,,,,86,4901522,52.15078,4990,,,Human,,7/17/13,United Kingdom,Jersey,,,,,,,,,,,,,Susceptible;Resistant,AMR Panel,,,,,,,,,,,,,97.2,96.5,,,,Good,2020-04-01T12:27:44.572Z,2020-04-01T12:27:44.572Z,No_RNA_Seq,
90371.3064,Salmonella enterica subsp. enterica serovar Typhimurium strain CVM N17S087,,90371,WGS,CVM N17S087,Typhimurium,,,MLST.Salmonella_enterica.19,,,,2018-12-06T00:00:00Z,,PRJNA292661,SAMN10132773,GCA_003895715.1,,RUDK01000000,,FDA,,ILLUMINA,68x,SKESA v. 2.2,,,63,4921513,52.167637,5169,4983,,Chicken Thighs,,2017,United States,USA:KS,,,,,,,,,,,,,,,,,,,,C,,,,,Whole genome sequencing of foodborne pathogens as part of the US Food and Drug Administration surveillance project for NARMS.,collected_by:FDA,99.8,99,,,,Good,2019-01-30T21:50:28.742Z,2019-01-30T21:50:28.742Z,No_RNA_Seq,
891421.4,Salmonella enterica subsp. enterica serovar Typhimurium str. CDC_2009K1158,Salmonella enterica subsp. enterica serovar Typhimurium str. CDC_2009K1158,891421,WGS,CDC_2009K1158,serovar Typhimurium,,,MLST.Salmonella_enterica.19,, ,,2013-10-17T00:00:00Z,,PRJNA53269,SAMN01813486,GCA_000474475.1,SRR955270,AUQM00000000,-,FDA,WGS,454 GS FLX,18x,Newbler v. 2.3,,,45,4817570,52.2,4848,4506,,clinical,,2009,,,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,-,,99.3,98.8,100,,,Good,2014-12-08T22:12:52.589Z,2015-03-16T03:17:09.594Z,No_RNA_Seq,
90371.706,Salmonella enterica subsp. enterica serovar Typhimurium strain smonpas004260-10,,90371,WGS,smonpas004260-10,,,,MLST.Salmonella_enterica.34,,,,2015-06-22T00:00:00Z,26294627,PRJNA266093,SAMN03162147,GCA_001034595.1,SRR1649151,LFDX01000000,,IZSAM,,IonTorrent,20.0x,SPADES v. 3.1.0,,,11,4741241,52.23,5296,3719,,feces,,24-Jan-2014,Italy,Italy: L'Aquila,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"S. enterica ser. Typhimurium monophasic variant 1,4,[5],12:i:-, Italy 2013-2014;many frameshifted proteins",collected_by:Hospital,99.7,93.1,99.8,10.8,,Good,2016-01-17T16:09:03.882Z,2016-01-17T16:09:03.882Z,No_RNA_Seq,
90371.1862,Salmonella enterica subsp. enterica serovar Typhimurium strain CFSAN033854,,90371,WGS,CFSAN033854,Typhimurium,,,MLST.Salmonella_enterica.19,,,,2016-03-21T00:00:00Z,,PRJNA186035,SAMN03941086,GCF_001595235.1,,LVGW00000000,,Center for Food Safety and Applied Nutrition,,Illumina NextSeq,98x,SPAdes v. 3.0.0,,,119,5249967,51.92,5548,5035,,feces,,1983,Brazil,Brazil,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Currently encompasses whole genome sequencing of cultured pathogens as part of a surveillance project for the rapid detection of outbreaks of foodborne illnesses,collected_by:Adolfo Lutz Institute of Ribeirao Preto,99.4,98.5,100,0.2,,Good,2016-04-27T18:10:36.359Z,2016-04-27T18:10:36.359Z,No_RNA_Seq,
85569.41,Salmonella enterica subsp. enterica serovar Typhimurium str. DT104 strain CH9,,85569,WGS,CH9,Typhimurium,,,MLST.Salmonella_enterica.19,,,,2015-06-13T00:00:00Z,24030491,PRJEB2746,SAMEA1568539,GCF_001164125.1,ERR211846,CQHB01000000,,SC,,,20x,,,,66,5156491,51.97,5372,4878,,,,2001,Canada,Canada,,,,,,"Human, Homo sapiens",,,,,,host_health_state:not known,Resistant;Susceptible,AMR Panel,,,,,,,,,,,"http://www.sanger.ac.uk/resources/downloads/bacteria/ This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/",isolate:CH9,99.7,99,100,,,Good,2016-01-17T16:36:25.875Z,2016-01-17T16:36:25.875Z,No_RNA_Seq,
909946.3,Salmonella enterica subsp. enterica serovar Typhimurium str. ST4/74,Salmonella enterica subsp. enterica serovar Typhimurium str. ST4/74,909946,Complete,ST4/74,serovar Typhimurium,,,MLST.Salmonella_enterica.19,,,,2011-02-10T00:00:00Z,21478351,PRJNA56087,SAMN02602988,GCA_000188735.1,,"CP002487,CP002488,CP002489,CP002490","NC_016857.1,NC_016858.1,NC_017675.1,NC_016859.1",Ark Genomics,complete,,20x,,1,3,4,5067451,52.18,5137,4842,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,No description available.,,99.6,99.2,100,,,Good,2014-12-08T22:12:52.765Z,2015-03-16T03:17:09.594Z,RNA_Seq,ST4/74
90371.3198,Salmonella enterica subsp. enterica serovar Typhimurium strain SAP17-7299,,90371,Complete,SAP17-7299,Typhimurium,,,MLST.Salmonella_enterica.19,,,,2019-05-29T00:00:00Z,,PRJNA507262,SAMN11787766,GCA_005885895.1,,"CP040566,CP040567",,FDA Center for Food Safety and Applied Nutrition,,PacBio,264x,HGAP v. 3,1,1,2,4963459,52.12903,5110,4784,,stool,,,USA,USA:WA,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Whole genome sequencing of cultured foodborne bacterial pathogens collected from the 2017 GenomeTrakr/PulseNet proficiency testing exercise. Six isolates were distributed for sequencing: 4 Salmonella enterica subsp. enterica serovar Typhimurium and 2 E.coli O157:H7 isolates.,collected_by:WA,99.8,99,,,,Good,2019-07-17T10:13:32.250Z,2019-07-17T10:13:32.250Z,No_RNA_Seq,
90371.3824,Salmonella enterica subsp. enterica serovar Typhimurium strain S04055-07,,90371,WGS,,,,,MLST.Salmonella_enterica.19,,,,,31266518,,,,ERR1251479,,,,,,20x,,,,78,4960015,52.11081,5073,,,,,1992-2012,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.1,96.3,,,,Good,2020-02-28T19:39:19.178Z,2020-02-28T19:39:19.178Z,No_RNA_Seq,
90371.3187,Salmonella enterica subsp. enterica serovar Typhimurium strain P707,,90371,WGS,P707,Typhimurium,,,MLST.Salmonella_enterica.313,,,,2019-04-16T00:00:00Z,,PRJNA531803,SAMN11382466,GCA_004798475.1,,SSHG01000000,,Christian Medical College,,IonTorrent,137.0x,SPAdes v. 5.0.0.0,,,110,4895687,52.14688,5303,4872,,pus,,Jun-2014,India,India: Vellore,,,,,,"Human, Homo sapiens",,,gastroenteritis,,,,,,,,,,,,,,,,"Salmonella enterica serovar Typhimurium is one of the most prevalent serotypes associated with foodborne infections worldwide . Interestingly S. Typhimurium strains within multi-locus sequence type (MLST) ST313 have been identified as the major cause of invasive diseases in many Sub-Saharan African countries. Previously S. Typhimurium ST313 was rarely reported from regions other than sub-Saharan Africa. Although S. Typhimurium ST313 had previously been isolated from India, the genomics and diversity of this important sequence type were limited Genotypic characterization of S. Typhimurium ST313 isolates circulating in India has been discussed in this study","collected_by:Clinical Microbiology, Christian Medical College",99.7,96.5,,,,Good,2019-07-17T08:07:59.666Z,2019-07-17T08:07:59.666Z,No_RNA_Seq,
1352603.4,Salmonella enterica subsp. enterica serovar Typhimurium str. STm7,Salmonella enterica subsp. enterica serovar Typhimurium str. STm7,1352603,WGS,STm7,Typhimurium,,,MLST.Salmonella_enterica.19,,,,2013-08-07T00:00:00Z,,PRJNA210006,SAMN02217010,GCA_000444835.1,,ATWR00000000,-,University of Melbourne,WGS,Illumina HiSeq,178.0x,SPAdes v. 2.4.0,,,117,5090822,52.1,5185,4831,,feces,,2008,Australia,Australia,,,,,,"Human, Homo sapiens",,,,,,,,,Negative,Bacilli,,,,,,,,,"A variant of S. Typhimurium phage type 135, STm135@, is one of the most common forms of S. Typhimurium responsible for foodborne gastroenteritis in Australia and has been associated with multiple outbreaks. To facilitate studies of STm135@ and future outbreak investigations relating to this pathogen, the genomes of 12 STm135@ isolates linked to egg-associated outbreaks in Tasmania were sequenced.",,99,97.1,99.8,0.5,,Good,2014-12-08T22:12:52.880Z,2015-03-16T03:17:09.594Z,No_RNA_Seq,
90371.2810,Salmonella enterica subsp. enterica serovar Typhimurium strain CFSAN068043,,90371,WGS,CFSAN068043,Typhimurium,,,MLST.Salmonella_enterica.19,,,,2017-11-29T00:00:00Z,,PRJNA186035,SAMN08016211,GCA_002798565.1,,PHIQ01000000,,Center for Food Safety and Applied Nutrition,,Illumina NextSeq,211x,CLC Genomics Workbench 10 v. Nov-2017,,,77,4869989,52.14,5133,4949,,mesenteric lymph node,,2005,Brazil,Brazil,,,,,,"Pig, Sus scrofa",,,,,,,,,,,,,,,,,,,Currently encompasses whole genome sequencing of cultured pathogens as part of a surveillance project for the rapid detection of outbreaks of foodborne illnesses,collected_by:FDA,99.8,98.9,100,0.2,,Good,2018-01-01T00:57:36.896Z,2018-01-01T00:57:36.896Z,No_RNA_Seq,
90371.2363,Salmonella enterica subsp. enterica serovar Typhimurium strain CFSAN008081,,90371,WGS,CFSAN008081,,,,MLST.Salmonella_enterica.19,,,,2016-10-11T00:00:00Z,,PRJNA186035,SAMN05717005,GCA_001756025.1,,MKLL00000000,,,,,20x,,,,76,4903721,52.16,5066,4683,,Post-chill chicken carcass,,01-Mar-2005,United States,USA: MD,,,,,,,,,,,,,,,,,,,,,,,,,,,99.9,99.1,100,,,Good,2017-05-27T04:15:39.442Z,2017-05-27T04:15:39.442Z,No_RNA_Seq,
90371.2023,Salmonella enterica subsp. enterica serovar Typhimurium strain SL7207,,90371,WGS,SL7207,Typhimurium,,,MLST.Salmonella_enterica.19,,,,2016-11-18T00:00:00Z,,PRJNA350897,SAMN05949357,GCF_001884505.1,,MPJV00000000,,University of Glasgow,,Illumina MiSeq,30.0x,SPAdes v. 3.5,,,60,5035504,52.16,5226,4825,,Laboratory,,1981,United States,United States,,,,,,,,,non-pathogenic,,,,,,,,,,,,,,,,SL7207 is tumour targeting strain.,collected_by:BAD Stocker,99.8,98.8,99.8,,,Good,2017-01-16T04:11:57.257Z,2017-01-16T04:11:57.257Z,No_RNA_Seq,
90371.3855,Salmonella enterica subsp. enterica serovar Typhimurium strain S07591-95,,90371,WGS,,,,,MLST.Salmonella_enterica.19,,,,,31266547,,,,ERR1251409,,,,,,20x,,,,101,5021615,52.168537,5178,,,,,1992-2012,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.2,96.2,,,,Good,2020-02-28T19:49:22.465Z,2020-02-28T19:49:22.465Z,No_RNA_Seq,
90371.3991,Salmonella enterica subsp. enterica serovar Typhimurium strain 2445,,90371,WGS,2445,Typhimurium,,,MLST.Salmonella_enterica.19,,,,2020-04-28T00:00:00Z,,PRJNA615144,SAMN14446966,,,"JAATLX010000010,JAATLX010000011,JAATLX010000012,JAATLX010000013,JAATLX010000014,JAATLX010000015,JAATLX010000016",,Curtin University,,Illumina MiSeq,60.0x,SPAdes v. JULY-2018,,,53,4911327,52.17201,5042,4691,,cattle feces,,13-Feb-2013,,Australia,,,,,,"Cow, Bos taurus",,,,,,,,,,,,,,,,,,,Whole genome sequencing of Salmonella Typhimurium isolated from cattle faeces in Australia,collected_by:CSIRO,97.2,96.1,,,,Good,2020-06-03T23:23:03.954Z,2020-06-03T23:23:03.954Z,No_RNA_Seq,
90371.692,Salmonella enterica subsp. enterica serovar Typhimurium strain ABBSB1189-1,,90371,WGS,ABBSB1189-1,Typhimurium,,,MLST.Salmonella_enterica.19,,,,2015-10-20T00:00:00Z,26083489,PRJNA273513,SAMN03293345,GCF_000973985.1,,LAPF01000000,,McGill University and Genome Quebec Innovation Centre,,Roche 454 GS system (GS-FLX Titanium),111.14x,Velvet v. 1.2.08,,,7,5018462,51.46,5155,4702,,fecal material,,26-Jul-2006,Canada,"Canada: British Columbia, Fraser Valley",,,,,env_biome:farm,"Chicken, Gallus gallus",,,,,,,,,,,,,,,,,,,"Genomic Comparison of Non-typhoidal Salmonella enterica Serovars Typhimurium, Enteritidis, Heidelberg, Hadar and Kentucky isolates from Broiler Chickens","biomaterial_provider:Moussa S. Diarra, Guelph Food Research Center, AAFC, Guelph, Ontario, N1G 5C9 Canada;sample_type:Pure bacterial cell culture;collected_by:British Columbia Ministry of Agriculture, Abbotsford Agriculture Centre, Abbotsford BC, Canada;identified_by:Public Health Agency of Canada, Guelph, Ontario, Canada",99.7,98.7,100,,,Good,2016-01-17T15:54:06.317Z,2016-01-17T15:54:06.317Z,No_RNA_Seq,
90371.3946,Salmonella enterica subsp. enterica serovar Typhimurium strain ST113,,90371,Complete,ST113,Typhimurium,,,MLST.Salmonella_enterica.34,,,,2020-04-06T00:00:00Z,,PRJNA615288,SAMN14450168,GCA_012051085.1,,"CP050726,CP050727",,University of Maryland,,Illumina MiSeq; Oxford Nanopore MiniION,51x,Unicycler v. 0.4.8,1,1,2,5121995,52.1832,5259,4912,,Diarrheal patient,,2013-11-04,China,China:Shanghai,,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"Some multidrug-resistant isolates of S. Indiana, Typhimurium, and Enteritidis were sequenced using MinION and MiSeq sequencing technologies, both individually and in combination. The qualities of MinION, MiSeq, and hybrid genome assemblies were then compared in terms of the characteristics of genome structure, antimicrobial resistance, virulence potential, whole-genome phylogeny, and pan-genome.",collected_by:Shanghai Municipal Center for Disease Control and Prevention,97.2,96.4,,,,Good,2020-04-12T08:32:58.838Z,2020-04-12T08:32:58.838Z,No_RNA_Seq,
