locus_tag,gene_name,old_locus_tag,start,end,strand,gene_product,COG,uniprot
STM0305,STM0305,,349675,349890,+,putative cytoplasmic protein,No COG annotation,
STM0306,STM0306,,349894,350613,-,homolog of sapA,Cell wall/membrane/envelope biogenesis,
STM0307,STM0307,,350944,351351,-,homology to Shigella VirG protein,Cell motility,
STM0308,yafV,,351722,352489,-,putative amidohydrolase,Function unknown,
STM0309,yafH,,352598,355042,-,putative acyl-CoA dehydrogenase,Lipid transport and metabolism,
STM0310,ghmA,,355282,355860,+,phosphoheptose isomerase,Carbohydrate transport and metabolism,
STM0311,yafJ,,356073,356840,+,putative glutamine amidotransferase,Function unknown,
STM0312,yafK,,356811,357551,-,putative periplasmic protein,Function unknown,
STM0313,dinP,,357801,358856,+,DNA polymerase IV,"Replication, recombination and repair",
STM0315,prfH,,360204,360818,+,putative peptide chain release factor,"Translation, ribosomal structure and biogenesis",
STM0316,pepD,,360974,362431,-,aminoacyl-histidine dipeptidase (peptidase D),Amino acid transport and metabolism,
STM0317,gpt,,362680,363138,+,guanine-hypoxanthine phosphoribosyltransferase,Nucleotide transport and metabolism,
STM0318,yafA,,363227,364471,+,putative hydrolase of the alpha/beta superfamily,Function unknown,
STM0319,crl,,364529,364930,+,transcriptional regulator of cryptic csgA gene for curli surface fibers,Transcription,
STM0320,phoE,,364981,366033,-,outer membrane pore protein e (e%2Cic%2Cnmpab),Cell wall/membrane/envelope biogenesis,
STM0321,proB,,366316,367419,+,gamma-glutamate kinase,Nucleotide transport and metabolism,
STM0322,proA,,367431,368681,+,gamma-glutamylphosphate reductase,Amino acid transport and metabolism,
STM0324,STM0324,,369159,369380,+,putative inner membrane protein,No COG annotation,
STM0325,STM0325,,369198,369998,-,putative IS3 transposase,"Replication, recombination and repair",
STM0327,STM0327,,370740,371063,+,putative cytoplasmic protein,Function unknown,
STM0328,STM0328,,371404,372642,+,putative permease,Amino acid transport and metabolism,
STM0329,STM0329,,372774,374195,+,putative 3-isopropylmalate isomerase,Amino acid transport and metabolism,
STM0330,STM0330,,374197,374823,+,putative 3-isopropylmalate isomerase (dehydratase)%2C subunit with LeuC,Amino acid transport and metabolism,
STM0331,STM0331,,374838,375716,+,putative fumarylacetoacetate (FAA) hydrolase,"Secondary metabolites biosynthesis, transport, and catabolism",
STM0332,STM0332,,375716,376630,+,putative hydrolase or acyltransferase,Function unknown,
STM0333,STM0333,,376664,377629,+,putative LysR family transcriptional regulator,Transcription,
STM0334,STM0334,,377574,377846,-,putative cytoplasmic protein,No COG annotation,
STM0335,STM0335,,378537,378935,+,putative outer membrane protein,No COG annotation,
STM0336,stbE,,378982,379740,-,putative fimbriae%3B chaparone,Cell wall/membrane/envelope biogenesis,
STM0337,stbD,,379706,381031,-,putative fimbriae%3B usher,Cell motility,
STM0338,stbC,,381036,383597,-,putative fimbriae%3B usher,Cell motility,
STM0339,stbB,,383581,384342,-,putative fimbriae%3B chaparone,Cell wall/membrane/envelope biogenesis,
STM0340,stbA,,384404,384940,-,putative fimbriae%3B major subunit,Cell motility,
STM0341,STM0341,,385574,386338,+,putative inner membrane protein,Transcription,
STM0342,STM0342,,386311,386610,+,putative periplasmic protein,No COG annotation,
STM0343,STM0343,,387110,388684,+,putative diguanylate cyclase/phosphodiesterase domain 1,Signal transduction mechanisms,
STM0344,STM0344,,388784,389527,+,putative response regulator,Transcription,
STM0345,STM0345,,389500,389988,+,putative inner membrane protein,No COG annotation,
STM0346,STM0346,,390389,390913,+,putative outer membrane protein%3B homolog of ail and ompX,Cell wall/membrane/envelope biogenesis,
STM0347,STM0347,,391057,391698,+,putative response regulator,Transcription,
STM0348,STM0348,,391709,391933,+,putative inner membrane protein,No COG annotation,
STM0349,STM0349,,391991,392350,+,putative outer membrane lipoprotein,Cell wall/membrane/envelope biogenesis,
STM0350,STM0350,,392420,393931,-,homology to outer membrane efflux protein,Cell wall/membrane/envelope biogenesis,
STM0351,STM0351,,393894,397061,-,putative cation efflux system protein,Defense mechanisms,
STM0352,STM0352,,397058,398284,-,putative cation efflux pump,Cell wall/membrane/envelope biogenesis,
STM0353,STM0353,,398561,400849,+,putative cation transport ATPase,Inorganic ion transport and metabolism,
STM0354,STM0354,,400861,401325,+,putative transcriptional regulator,Transcription,
STM0355,STM0355,,401403,401597,+,putative copper chaperone,Inorganic ion transport and metabolism,
STM0356,STM0356,,401890,403143,+,putative inner membrane protein,Inorganic ion transport and metabolism,
STM0357,mod,,403332,405290,+,DNA methylase%3B restriction system,"Replication, recombination and repair",
STM0358,res,,405300,408272,+,DNA restriction (DNA helicase),Defense mechanisms,
STM0359,STM0359,,408549,408650,+,putative cytoplasmic protein,No COG annotation,
STM0360,STM0360,,408767,410170,+,cytochrome BD2 subunit I,Energy production and conversion,
STM0361,STM0361,,410167,411177,+,cytochrome BD2 subunit II,Energy production and conversion,
STM0362,STM0362,,411194,411418,+,putative cytoplasmic protein,No COG annotation,
STM0363,STM0363,,411514,412518,+,putative transcription regulator%2C AraC family,Transcription,
STM0364,foxA,,412664,414772,+,ferrioxamine receptor,Cell wall/membrane/envelope biogenesis,
STM0365,yahN,,414813,415445,-,putative transport protein,Amino acid transport and metabolism,
STM0366,yahO,,415677,415952,+,putative periplasmic protein,Function unknown,
STM0367,prpR,,416088,417713,-,regulator for prp operon (EBP family),Transcription,
STM0368,prpB,,417978,418865,+,putative carboxyphosphonoenolpyruvate mutase,Coenzyme transport and metabolism,
STM0369,prpC,,418988,420157,+,putative citrate synthase,Energy production and conversion,
STM0370,prpD,,420197,421648,+,putative protein in propionate catabolism,Function unknown,
STM0371,prpE,,421689,423575,+,putative acetyl-CoA synthetase%2C propionate catabolism operon,Lipid transport and metabolism,
STM0372,hemB,,423679,424653,-,5-aminolevulinate dehydratase (porphobilinogen synthase),Coenzyme transport and metabolism,
STM0373,yaiU,,425166,428102,+,flagellar protein,Cell wall/membrane/envelope biogenesis,
STM0374,yaiV,,428188,428811,+,putative inner membrane protein,Signal transduction mechanisms,
STM0375,ampH,,428856,429986,-,penicillin- binding protein,Defense mechanisms,
STM0376,sbmA,,430360,431580,+,putative ABC superfamily transporter,Lipid transport and metabolism,
STM0377,yaiW,,431595,432689,+,putative outer membrane lipoprotein,Cell wall/membrane/envelope biogenesis,
STM0378,yaiY,,432727,433035,-,putative inner membrane protein,Function unknown,
STM0379,yaiZ,,433303,433518,+,putative inner membrane protein,Function unknown,
STM0380,ddlA,,433544,434638,-,D-alanine-D-alanine ligase A,Nucleotide transport and metabolism,
STM0381,STM0381,,434716,435429,+,putative inner membrane protein,Function unknown,
STM0382,STM0382,,435598,436809,+,putative permease,Amino acid transport and metabolism,
STM0383,yaiB,,437100,437366,+,putative cytoplasmic protein,Function unknown,
STM0384,psiF,,437718,438038,+,induced by phosphate starvation,Function unknown,
STM0385,yaiC,,438130,439242,+,putative diguanylate cyclase/phosphodiesterase domain 1,Signal transduction mechanisms,
STM0386,proC,,439257,440066,-,pyrroline-5-carboxylate reductase,Amino acid transport and metabolism,
STM0387,yaiI,,440206,440661,+,putative cytoplasmic protein,Function unknown,
STM0388,aroL,,440846,441391,+,shikimate kinase II,Nucleotide transport and metabolism,
STM0389,yaiA,,441418,441609,+,putative cytoplasmic protein,Function unknown,
STM0390,aroM,,441860,442537,+,protein of aro operon%2C regulated by aroR,Amino acid transport and metabolism,
STM0391,yaiE,,442608,442892,+,putative cytoplasmic protein,Function unknown,
STM0392,rdgC,,442930,443841,-,putative exonuclease involved in removal of stalled replication fork,"Replication, recombination and repair",
STM0393,yajF,,443967,444875,+,putative sugar kinase/putative transcriptional regulator (NagC/XylR family),Carbohydrate transport and metabolism,
STM0394,araJ,,444897,446069,-,MFS family%2C arabinose polymer transporter,Amino acid transport and metabolism,
STM0395,sbcC,,446242,449382,-,ATP-dependent dsDNA exonuclease,"Replication, recombination and repair",
STM0396,sbcD,,449379,450581,-,ATP-dependent dsDNA exonuclease,"Replication, recombination and repair",
STM0397,phoB,,450796,451485,+,response regulator in two-component regulatory system with PhoR (or CreC),Transcription,
STM0398,phoR,,451555,452850,+,sensory kinase in two-component regulatory system with PhoB%2C regulates pho regulon,Signal transduction mechanisms,
STM0399,brnQ,,453259,454578,+,LIVCS family%2C branched chain amino acid transporter system II (LIV-II),"Intracellular trafficking, secretion, and vesicular transport",
STM0400,proY,,454653,456023,+,putative APC family%2C proline transporter,Amino acid transport and metabolism,
STM0401,malZ,,456185,458002,+,maltodextrin glucosidase,Carbohydrate transport and metabolism,
STM0402,STM0402,,458074,458676,-,putative thiol - alkyl hydroperoxide reductase,"Post-translational modification, protein turnover,and chaperones",
STM0403,yajB,,458886,459467,-,putative cytoplasmic protein,Lipid transport and metabolism,
STM0404,queA,,459561,460625,+,S-adenosylmethionine-tRNA ribosyltransferase-isomerase,Nucleotide transport and metabolism,
STM0405,tgt,,460822,461949,+,tRNA-guanine transglycosylase,Nucleotide transport and metabolism,
STM0406,yajC,,461972,462304,+,preprotein translocase IISP family%2C membrane subunit,"Intracellular trafficking, secretion, and vesicular transport",
STM0407,secD,,462332,464179,+,preprotein translocase%2C IISP family%2C part of the channel,"Intracellular trafficking, secretion, and vesicular transport",
STM0408,secF,,464190,465161,+,preprotein translocase%2C IISP family%2C membrane subunit,"Intracellular trafficking, secretion, and vesicular transport",
STM0409,STM0409,,465309,465674,+,hypothetical protein,Function unknown,
STM0410,STM0410,,465700,466392,+,putative regulatory protein,Transcription,
STM0411,yajD,,466562,466909,+,putative cytoplasmic protein,"Replication, recombination and repair",
STM0412,STM0412,,467157,467483,-,putative inner membrane protein,No COG annotation,
STM0413,tsx,,467538,468401,-,nucleoside channel%3B receptor of phage T6 and colicin K,Cell wall/membrane/envelope biogenesis,
STM0414,yajI,,468701,469240,-,putative outer membrane lipoprotein,Cell wall/membrane/envelope biogenesis,
STM0415,ybaD,,469392,469841,+,putative transcriptional regulator,Transcription,
STM0416,ribD,,469845,470948,+,pyrimidine deaminase,Coenzyme transport and metabolism,
STM0417,ribH,,471037,471507,+,riboflavin synthase%2C beta chain,Coenzyme transport and metabolism,
STM0418,nusB,,471528,471947,+,transcription termination%3B L factor,Transcription,
STM0419,thiL,,472026,473003,+,thiamin-monophosphate kinase,Coenzyme transport and metabolism,
STM0420,pgpA,,472981,473496,+,phosphatidylglycerophosphatase A,Lipid transport and metabolism,
STM0421,yajO,,473600,474574,-,putative oxidoreductase / K + channel protein,Energy production and conversion,
STM0422,dxs,,474631,476493,-,1-deoxyxylulose-5-phosphate synthase%3B flavoprotein,Nucleotide transport and metabolism,
STM0423,ispA,,476517,477416,-,geranyltranstransferase (farnesyldiphosphate synthase),Coenzyme transport and metabolism,
STM0424,xseB,,477417,477659,-,exonuclease VII%2C small subunit,"Replication, recombination and repair",
STM0425,thiI,,477869,479317,+,sulfur transfer protein (from cys to ThiS and from IscS to U8-tRNA),Nucleotide transport and metabolism,
STM0426,phnV,,479361,480158,-,2-aminoethylphosphonate transporter%2C memrane component,"Intracellular trafficking, secretion, and vesicular transport",
STM0427,phnU,,480161,481021,-,2-aminoethylphosphonate transporter%2C memrane component,"Intracellular trafficking, secretion, and vesicular transport",
STM0428,phnT,,481024,482133,-,2-aminoethylphosphonate transporter ATPase component,Amino acid transport and metabolism,
STM0429,phnS,,482139,483152,-,2-aminoethylphosphonate transporter%2C periplasmic-binding component,Inorganic ion transport and metabolism,
STM0430,phnR,,483350,484069,-,2-aminoethylphosphonate transport%2C repressor,Transcription,
STM0431,phnW,,484209,485312,+,2-aminoethylphosphonate transport,Amino acid transport and metabolism,
STM0432,phnX,,485319,486131,+,2-aminoethylphosphonate transport,Nucleotide transport and metabolism,
STM0433,thiJ,,486228,486818,-,4-methyl-5(beta-hydroxyethyl)-thiazole synthesis,Function unknown,
STM0434,apbA,,486781,487692,-,ketopantoate reductase,Coenzyme transport and metabolism,
STM0435,yajQ,,487800,488309,+,putative cytoplasmic protein,Function unknown,
STM0436,yajR,,488356,489705,-,putative MFS family transporter,Amino acid transport and metabolism,
STM0436A,STM0436A,,489948,490109,-,IS903 transposase,No COG annotation,
STM0437,STM0437,,490257,491768,+,putative periplasmic protein,Function unknown,
STM0438,STM0438,,491990,493273,+,putative TPR repeat protein,Cell wall/membrane/envelope biogenesis,
STM0439,cyoE,,493355,494245,-,protohaeme IX farnesyltransferase (haeme O biosynthesis),"Post-translational modification, protein turnover,and chaperones",
STM0440,cyoD,,494257,494586,-,cytochrome o ubiquinol oxidase subunit IV,Energy production and conversion,
STM0441,cyoC,,494586,495200,-,cytochrome o ubiquinol oxidase subunit III,Energy production and conversion,
STM0442,cyoB,,495190,497181,-,cytochrome o ubiquinol oxidase subunit I,Energy production and conversion,
STM0443,cyoA,,497192,498148,-,cytochrome o ubiquinol oxidase subunit II,Energy production and conversion,
STM0444,ampG,,498601,500076,-,MFS family%2C muropeptide transporter,Inorganic ion transport and metabolism,
STM0445,yajG,,500120,500752,-,putative lipoprotein,Cell wall/membrane/envelope biogenesis,
STM0446,bolA,,501002,501319,+,morphogene%3B putative regulator of murein genes (BolA family),Signal transduction mechanisms,
STM0447,tig,,501666,502964,+,peptidyl-prolyl cis/trans isomerase,"Cell cycle control, cell division, chromosome partitioning",
STM0448,clpP,,503211,503834,+,proteolytic subunit of clpA-clpP ATP-dependent serine protease,"Post-translational modification, protein turnover,and chaperones",
STM0449,clpX,,504086,505357,+,specificity component of clpA-clpP ATP-dependent serine protease%2C chaperone,"Post-translational modification, protein turnover,and chaperones",
STM0450,lon,,505543,507897,+,DNA-binding protein,"Post-translational modification, protein turnover,and chaperones",
STM0451,hupB,,508106,508378,+,DNA-binding protein HU-beta%2C NS1 (HU-1),"Replication, recombination and repair",
STM0452,cypD,,508669,510540,+,peptidyl prolyl isomerase,"Post-translational modification, protein turnover,and chaperones",
STM0453,ybaV,,510690,511064,+,putative DNA uptake protein and related DNA-binding proteins,"Replication, recombination and repair",
STM0454,ybaW,,511168,511566,+,putative esterase,Function unknown,
STM0455,ybaX,,511672,512367,-,putative (aluminum) resistance protein,Nucleotide transport and metabolism,
STM0456,ybaE,,512432,514132,-,putative ABC transporter periplasmic binding protein,Function unknown,
STM0457,cof,,514233,515051,+,putative hydrolase,Function unknown,
STM0458,STM0458,,515101,516156,-,putative cysteine synthase/cystathionine beta-synthase,Amino acid transport and metabolism,
STM0459,ybaO,,516269,516727,+,putative transcriptional regulator (AsnC family),Transcription,
